Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_PC_level2	Neuron_Slc17a7-Slc17a8_Syt6-Lancl3.1_2	15002	0.0062066	0.018472	0.0055496	0.13171	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Fos.6_2	15002	0.0056291	0.017066	0.0052328	0.14103	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a8_Fezf2-Slc17a8.7_1	15002	0.0082693	0.023272	0.008828	0.17446	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Ndst4.3_6	15002	0.0039969	0.012183	0.0045843	0.19165	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Pdyn.5_6	15002	0.0068558	0.018798	0.0080905	0.1984	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Ptgfr.3_7	15002	0.0025928	0.0082015	0.0036993	0.24169	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Cplx3-Npy.4_2	15002	0.0051626	0.014518	0.0077078	0.2515	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Nnat.6_4	15002	0.0041836	0.012207	0.0066098	0.26339	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3	15002	0.0044987	0.012891	0.0076211	0.2775	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Pvalb-Unc5b.5_1	15002	0.0023641	0.0072602	0.0041857	0.2861	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Cplx3-Reln.4_1	15002	0.0045154	0.012562	0.0087544	0.303	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Rasd1.6_3	15002	0.0042248	0.012037	0.0085397	0.3104	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Shisa8.6_1	15002	0.0048885	0.013489	0.010977	0.32804	1	1
DropViz_PC_level2	Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.4_4	15002	0.0027397	0.0078497	0.0062942	0.33168	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Nr2f2.5_7	15002	0.0020614	0.0060856	0.0053701	0.35054	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Sncg.4_5	15002	0.00042239	0.0012231	0.0062111	0.47289	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Fezf2-Htr2c.7_2	15002	-0.00017877	-0.00049727	0.0092571	0.5077	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Crh.5_5	15002	-0.00050924	-0.0014332	0.0071589	0.52835	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Nnat.4_6	15002	-0.0008261	-0.0024955	0.0050601	0.56484	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Ctps.9_1	15002	-0.0020953	-0.0056031	0.0054663	0.64925	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119.11_1	15002	-0.0023517	-0.0063043	0.005694	0.6602	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119-Junb.11_4	15002	-0.0013406	-0.0037668	0.002632	0.69474	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Sez6.9_5	15002	-0.0031474	-0.0086489	0.0050855	0.732	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Il33.9_4	15002	-0.0054081	-0.014377	0.0058484	0.82244	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Crispld2.4_7	15002	-0.0070795	-0.020185	0.0065585	0.85979	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119-Fos.11_3	15002	-0.0029867	-0.0090605	0.0025869	0.87585	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Klk6.9_3	15002	-0.0062732	-0.017109	0.0051303	0.88928	1	1
DropViz_PC_level2	Macrophage_C1qb_Mrc1.11_2	15002	-0.0051963	-0.014938	0.004021	0.90187	1	1
DropViz_PC_level2	Astrocyte_Gja1_Sparc.8_3	15002	-0.0075858	-0.020082	0.0054599	0.91763	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Lims2-Tmsb4x.10_4	15002	-0.0067968	-0.020258	0.0045096	0.93411	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Fos.13_2	15002	-0.004441	-0.01371	0.0028419	0.94092	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Cspg5.10_1	15002	-0.0097433	-0.026932	0.0061012	0.94485	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Tmem2.9_2	15002	-0.0060489	-0.01819	0.0036357	0.95191	1	1
DropViz_PC_level2	Astrocyte_Gja1_Igfbp2.8_1	15002	-0.0099497	-0.026026	0.005659	0.96063	1	1
DropViz_PC_level2	Astrocyte_Gja1_Myoc.8_2	15002	-0.010041	-0.026151	0.0056946	0.96106	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Nnat.14_3	15002	-0.00748	-0.02095	0.0038716	0.97331	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Dlx1.10_2	15002	-0.0087529	-0.026346	0.003767	0.98992	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Tmsb4x.10_3	15002	-0.01278	-0.036109	0.0052336	0.99269	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Mgp-Penk.14_1	15002	-0.01259	-0.034294	0.0050675	0.99351	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Mgp-Clu.14_2	15002	-0.010969	-0.030876	0.0043494	0.99416	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Coch.14_4	15002	-0.010806	-0.029993	0.0042595	0.9944	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Abcc9.13_5	15002	-0.0079047	-0.024899	0.0030081	0.9957	1	1
DropViz_PC_level2	Mural_Acta2Rgs5Rgs5.13_3	15002	-0.012662	-0.0355	0.0043469	0.99821	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Acta2.13_1	15002	-0.013365	-0.036737	0.0045431	0.99837	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Inmt.14_5	15002	-0.0098331	-0.02963	0.0033301	0.99842	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Gm9946.12_3	15002	-0.015704	-0.042486	0.004805	0.99946	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Gkn3.12_4	15002	-0.014487	-0.040411	0.0042703	0.99965	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Kcnj8-Abcc9.13_4	15002	-0.011811	-0.036058	0.0034617	0.99968	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Vwf.12_2	15002	-0.015434	-0.042589	0.0044478	0.99974	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Car4.12_1	15002	-0.016921	-0.046393	0.0047268	0.99983	1	1
DropViz_HC_level2	Neuron_Slc17a7_C1ql2-Penk.4_2	15002	0.034184	0.094963	0.0090831	8.4138e-05	0.008666214	0.04753797
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Sema3c.3_10	15002	0.032483	0.091285	0.0094216	0.0002835	0.0292005	0.1601775
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_Tac1.1_6	15002	0.026861	0.074612	0.0079189	0.00034789	0.03583267	0.19655785
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Inhba.6_7	15002	0.029453	0.081801	0.0089048	0.00047184	0.04859952	0.2665896
DropViz_HC_level2	Neuron_Slc17a7_Cbln1-Trps1.5_12	15002	0.023934	0.068429	0.0072986	0.00052169	0.05373407	0.29475485
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Fos.5_8	15002	0.025805	0.073144	0.0085962	0.0013437	0.1384011	0.7591905
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Kitl.5_4	15002	0.02755	0.076724	0.0093405	0.0015938	0.1641614	0.900497
DropViz_HC_level2	Neuron_Slc17a7_C1ql2-Cck.4_1	15002	0.026304	0.073071	0.0089362	0.0016253	0.1674059	0.9182945
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Nos1.6_1	15002	0.028033	0.07745	0.0096063	0.0017629	0.1815787	0.9960385
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Grm5.6_2	15002	0.019977	0.054906	0.0070447	0.0022895	0.2358185	1
DropViz_HC_level2	Neuron_Slc17a7_Cbln1-Gpr88.5_11	15002	0.025065	0.069373	0.0093139	0.0035643	0.3671229	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Lypd1.5_1	15002	0.026974	0.075097	0.010243	0.0042317	0.4358651	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Nrip3.5_2	15002	0.024285	0.068051	0.0092665	0.0043924	0.4524172	1
DropViz_HC_level2	Neuron_Slc17a7_FIbcd1-Inhba.5_7	15002	0.024869	0.06928	0.0094993	0.0044269	0.4559707	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-St18.6_3	15002	0.022662	0.062339	0.008791	0.004976	0.512528	1
DropViz_HC_level2	Neuron_Slc17a7_Fezf2-Rxfp1.5_15	15002	0.02076	0.05805	0.0082549	0.0059601	0.6138903	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Nptx2.5_3	15002	0.023868	0.066389	0.0097093	0.0069874	0.7197022	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Fos.6_8	15002	0.019569	0.055118	0.0081715	0.0083203	0.8569909	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Grm5.5_5	15002	0.013307	0.037873	0.0057001	0.0097925	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fezf2-Efna5.5_14	15002	0.02097	0.057949	0.0091978	0.011316	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Ajap1.3_11	15002	0.016595	0.047572	0.007392	0.01239	1	1
DropViz_HC_level2	Neuron_Slc17a7_Dcn-Pou3f1.5_6	15002	0.02296	0.063538	0.010229	0.012405	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6	15002	0.021552	0.060062	0.0098697	0.014504	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5	15002	0.010658	0.032542	0.0049004	0.014827	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Spon1.1_5	15002	0.015212	0.04282	0.0071501	0.016694	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7	15002	0.018889	0.052733	0.0094235	0.022521	1	1
DropViz_HC_level2	Neuron_Slc17a7_Cbln4.2_1	15002	0.016125	0.045792	0.0082385	0.025165	1	1
DropViz_HC_level2	Neuron_Slc17a7_Dcn-Camk2d.5_9	15002	0.015525	0.043401	0.0079611	0.025594	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9	15002	0.011909	0.03463	0.006126	0.025956	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8	15002	0.015495	0.04386	0.0080334	0.026887	1	1
DropViz_HC_level2	Neuron_Slc17a7_Rgs14.6_4	15002	0.014736	0.040933	0.0080345	0.033326	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3	15002	0.015599	0.043618	0.0085226	0.033612	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nell1.2_5	15002	0.017099	0.047489	0.0093574	0.033838	1	1
DropViz_HC_level2	Neuron_Slc17a7_Calb2-Vgll3.6_5	15002	0.013516	0.037796	0.0076132	0.037932	1	1
DropViz_HC_level2	Neuron_Slc17a7_Reln.5_10	15002	0.010967	0.031717	0.0063172	0.041286	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Pcdh11x.1_10	15002	0.011577	0.033417	0.0066693	0.041303	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Id2_Sfrp2.1_2	15002	0.010203	0.03021	0.0059111	0.042177	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Atp2b4.1_3	15002	0.0080512	0.024267	0.0047826	0.046156	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_C1ql1.1_1	15002	0.012018	0.034195	0.0072904	0.049642	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Rbp4.1_8	15002	0.011584	0.032819	0.0074848	0.06086	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nefm.2_6	15002	0.013925	0.038666	0.0093814	0.068872	1	1
DropViz_HC_level2	Neuron_Slc17a7_Calb2-Adcyap1.6_6	15002	0.012549	0.034405	0.0085606	0.071356	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_Gfra1.1_7	15002	0.0084283	0.023789	0.0068524	0.10936	1	1
DropViz_HC_level2	Neuron_Gad1Gad2Slc17a8_Sst_Ncam2.1_4	15002	0.009142	0.025576	0.0079472	0.12501	1	1
DropViz_HC_level2	Gad1Gad2_Cplx3_Tox.1_12	15002	0.0080455	0.023252	0.0071956	0.13177	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Tac1.1_13	15002	0.0077881	0.022389	0.0070927	0.1361	1	1
DropViz_HC_level2	Neuron_Slc17a6_Grp.2_7	15002	0.0099258	0.027625	0.0090638	0.13675	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Efba5.1_19	15002	0.006975	0.020369	0.0063715	0.13683	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Bcl11b.1_14	15002	0.0093515	0.026313	0.0088233	0.14461	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2	15002	0.009047	0.025216	0.0086795	0.14864	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nnat.2_4	15002	0.0074887	0.021492	0.0077165	0.16591	1	1
DropViz_HC_level2	Gad1Gad2_Cplx3_Rxfp1.1_11	15002	0.0073776	0.02103	0.0080735	0.18042	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Grm1.1_9	15002	0.0060111	0.016966	0.0073554	0.2069	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nts.2_3	15002	0.0050656	0.014578	0.0071679	0.23988	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Prlr.1_15	15002	0.005604	0.015857	0.0084646	0.25397	1	1
DropViz_HC_level2	Gad1Gad2Slc17a8_Htr3a_Ktcd12.1_24	15002	0.0050299	0.014182	0.0083853	0.27431	1	1
DropViz_HC_level2	Gad1Gad2Chat_Htr3a_Chat.1_17	15002	0.0042252	0.011896	0.0084168	0.30784	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4	15002	0.0015829	0.0049552	0.0040089	0.34648	1	1
DropViz_HC_level2	Neuron_Slc17a7_Ptgfr.5_13	15002	0.0017815	0.0053131	0.0055885	0.37495	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Htr1b.1_26	15002	0.0013559	0.0038572	0.0079244	0.43207	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Sema3c.1_27	15002	0.0010509	0.0030733	0.006471	0.43549	1	1
DropViz_HC_level2	Neuron_Slc17a6_Htr1a.2_2	15002	0.00069924	0.001991	0.0078342	0.46444	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1	15002	-0.0001883	-0.00054263	0.0073461	0.51022	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Krt73.1_23	15002	-0.00095772	-0.00269	0.0086205	0.54423	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Ctps.8_5	15002	-0.00066038	-0.001955	0.0034511	0.57587	1	1
DropViz_HC_level2	Macrophage_C1qb_Mrc1.10_2	15002	-0.00092323	-0.0027166	0.0034	0.60701	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Chrm2.1_25	15002	-0.0019945	-0.005815	0.0063528	0.62322	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Phlda1.1_18	15002	-0.0025138	-0.0072107	0.0072487	0.63562	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Gabra5.13_5	15002	-0.0024434	-0.0069974	0.0060413	0.65706	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Ecel1.1_21	15002	-0.0039019	-0.011167	0.0072474	0.70484	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Ndrg2.8_2	15002	-0.0030752	-0.0082988	0.0052798	0.71986	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Ibsp.1_22	15002	-0.0046265	-0.013273	0.007284	0.73733	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Gad2.13_4	15002	-0.0023886	-0.0075871	0.0031938	0.77273	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Nnat.1_16	15002	-0.0050208	-0.014807	0.0061704	0.79209	1	1
DropViz_HC_level2	Microglia_C1qb_Tmem119.10_1	15002	-0.0038006	-0.010241	0.0045877	0.79628	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Man1a.8_4	15002	-0.0047281	-0.012738	0.0052041	0.81819	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Il33.8_3	15002	-0.0053735	-0.014232	0.0056375	0.82974	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Cpne5.1_20	15002	-0.00772	-0.021876	0.0079255	0.83498	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Ppp2r2b.13_6	15002	-0.004808	-0.014225	0.0046121	0.8514	1	1
DropViz_HC_level2	Ependymal_Ccdc153.11_1	15002	-0.0046629	-0.012268	0.0042984	0.86098	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Plin3.8_1	15002	-0.0059001	-0.015846	0.0051914	0.87212	1	1
DropViz_HC_level2	Astrocyte_Gja1_Fabp7.7_3	15002	-0.006578	-0.017824	0.0050702	0.90274	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Cdc20.13_3	15002	-0.0048916	-0.014527	0.0037078	0.90645	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Col3a1.16_4	15002	-0.004067	-0.012685	0.0029764	0.91409	1	1
DropViz_HC_level2	Neuron_Slc17a6_Lhx1.14_1	15002	-0.0097784	-0.02729	0.0069863	0.91918	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Agt.17_2	15002	-0.0053645	-0.015964	0.0030681	0.9598	1	1
DropViz_HC_level2	Choroid_Plexus_Ttr.12_1	15002	-0.0072065	-0.019393	0.0041144	0.96006	1	1
DropViz_HC_level2	Astrocyte_Gja1_Myoc.7_2	15002	-0.0094808	-0.024902	0.0053272	0.96242	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Ptprz1.9_4	15002	-0.010148	-0.028467	0.0056751	0.96312	1	1
DropViz_HC_level2	Astrocyte_Gja1_Nnat.7_1	15002	-0.011022	-0.028551	0.0055672	0.97613	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Pdgfa.9_1	15002	-0.010514	-0.029163	0.0051351	0.97969	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Il33.17_4	15002	-0.0077155	-0.022651	0.0035034	0.98617	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Efhd2.13_1	15002	-0.0092595	-0.027043	0.0041728	0.98675	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Cspg5.9_3	15002	-0.01345	-0.037409	0.0058677	0.98905	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Bmp4.9_2	15002	-0.013918	-0.039857	0.0051279	0.99667	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Hist1h2al.13_2	15002	-0.011862	-0.034154	0.0043215	0.99697	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Mgp.17_3	15002	-0.011114	-0.032054	0.0037471	0.99849	1	1
DropViz_HC_level2	Endothelial_Stalk_Flt1_Lcn2.15_2	15002	-0.011611	-0.03284	0.0038987	0.99855	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Cnn1.16_1	15002	-0.014219	-0.038331	0.0045412	0.99913	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Kcnj8.16_3	15002	-0.012269	-0.03579	0.0038516	0.99928	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Ccnd1.16_2	15002	-0.014471	-0.040233	0.0042522	0.99967	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Rbp4.17_1	15002	-0.015432	-0.042222	0.0042629	0.99985	1	1
DropViz_HC_level2	Endothelial_Stalk_Flt1_Cdkn2b.15_1	15002	-0.016741	-0.045236	0.0045151	0.9999	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Vipr2.3_10	15002	0.019961	0.059656	0.0044287	3.3109e-06	0.0002284521	0.0018706585
DropViz_GP_level2	Neuron_Gad1Gad2-Th_Adora2a-Th.3_9	15002	0.03135	0.085511	0.0074629	1.3379e-05	0.000923151	0.007559135
DropViz_GP_level2	Neuron_Gad1Gad2_Drd1-Nefm.3_1	15002	0.026701	0.072135	0.0073384	0.00013758	0.00949302	0.0777327
DropViz_GP_level2	Neuron_Slc17a7_Neurod2-Rorb.2_11	15002	0.021191	0.059417	0.0059403	0.00018098	0.01248762	0.1022537
DropViz_GP_level2	Neuron_Gad1Gad2_Adora2a-Pde1c.3_6	15002	0.024926	0.068428	0.0070488	0.00020366	0.01405254	0.1150679
DropViz_GP_level2	Neuron_Gad1Gad2_Tac2.2_3	15002	0.027854	0.074448	0.0078842	0.0002062	0.0142278	0.116503
DropViz_GP_level2	Neuron_Gad1Gad2_Adora2a.3_3	15002	0.024871	0.067484	0.0071197	0.00023927	0.01650963	0.13518755
DropViz_GP_level2	Neuron_Gad1Gad2_Hpcal4.2_4	15002	0.025683	0.06877	0.0077757	0.00047963	0.03309447	0.27099095
DropViz_GP_level2	Neuron_Gad1Gad2_Cadm2.3_4	15002	0.01936	0.053187	0.0059825	0.00060725	0.04190025	0.34309625
DropViz_GP_level2	Neuron_Gad1Gad2_Sphkap-Tmem255a.3_7	15002	0.024785	0.067802	0.0077407	0.00068413	0.04720497	0.38653345
DropViz_GP_level2	Neuron_Gad1Gad2_Sphkap-Cpne4.3_8	15002	0.019362	0.054325	0.0062922	0.0010468	0.0722292	0.591442
DropViz_GP_level2	Neuron_Gad1Gad2_Lamp5-Cplx3.2_22	15002	0.011034	0.034475	0.0037144	0.0014893	0.1027617	0.8414545
DropViz_GP_level2	Neuron_Gad1Gad2_Drd1-Pde1c.3_5	15002	0.020036	0.055224	0.0069857	0.0020673	0.1426437	1
DropViz_GP_level2	Neuron_Gad1Gad2_Drd1-Pdyn.3_2	15002	0.019801	0.054641	0.0069073	0.0020776	0.1433544	1
DropViz_GP_level2	Neuron_Gad1Gad2_Satb1.2_6	15002	0.02012	0.055125	0.0072712	0.0028313	0.1953597	1
DropViz_GP_level2	Neuron_Slc17a6_Rspo3.2_9	15002	0.020078	0.054881	0.007302	0.0029873	0.2061237	1
DropViz_GP_level2	Neuron_Slc17a6_Tcf7l2.2_8	15002	0.018943	0.051456	0.0072676	0.0045776	0.3158544	1
DropViz_GP_level2	Neuron_Slc17a6_Cck.2_2	15002	0.017144	0.046991	0.0066819	0.0051525	0.3555225	1
DropViz_GP_level2	Neuron_Gad1Gad2-Slc17a6_Cbln1.2_7	15002	0.017583	0.048427	0.007008	0.006059	0.418071	1
DropViz_GP_level2	Neuron_Gad1Gad2_Grem.2_13	15002	0.018677	0.050988	0.0075548	0.0067197	0.4636593	1
DropViz_GP_level2	Neuron_Gad1Gad2_Sst.2_5	15002	0.017601	0.048364	0.0072669	0.0077216	0.5327904	1
DropViz_GP_level2	Neuron_Gad1Gad2_Igfbp4_Adora1.2_25	15002	0.013796	0.039393	0.0060147	0.01091	0.75279	1
DropViz_GP_level2	Neuron_Gad1Gad2_Trh.2_23	15002	0.01108	0.032497	0.0050811	0.014612	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Trdn.2_16	15002	0.01447	0.039222	0.007072	0.020384	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Six3-Pvalb.2_20	15002	0.013081	0.036459	0.0065603	0.023087	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Elfn1-Grik3.2_17	15002	0.014166	0.03886	0.007126	0.023422	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Fibcd1.2_15	15002	0.015356	0.040837	0.0079897	0.027315	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Vip.2_21	15002	0.011013	0.031056	0.0063028	0.040308	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Cadm2.2_10	15002	0.0073652	0.021254	0.0043842	0.046496	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Scn4b.2_14	15002	0.01122	0.029957	0.0069023	0.05203	1	1
DropViz_GP_level2	Neuron_Slc17a7_Neurod2-C1ql3.2_12	15002	0.00781	0.022236	0.0051702	0.065459	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Pappa.2_18	15002	0.010052	0.027836	0.0068482	0.071081	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Igfbp4_Rgs4.2_24	15002	0.0092925	0.026031	0.0064279	0.074148	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Tac1.2_1	15002	0.008391	0.023956	0.0059215	0.078247	1	1
DropViz_GP_level2	Neuron_Chat-Gad1Gad2-Slc17a8_Ngfr.1_1	15002	0.0061755	0.016901	0.0069542	0.18727	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Cyp26b1.2_19	15002	0.0042081	0.01148	0.0081277	0.30232	1	1
DropViz_GP_level2	Neuron_Chat-Gad1Gad2-Slc17a8_Nefm.1_2	15002	0.0026536	0.0074984	0.0060723	0.33106	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Kif5b.10_6	15002	0.0012796	0.0033801	0.0062858	0.41935	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Ttyh1.10_3	15002	0.00023244	0.00062037	0.0059597	0.48444	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Cyth3.4_7	15002	-0.00018364	-0.00055625	0.0026382	0.52775	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Ctps.10_4	15002	-0.00052436	-0.0014338	0.0051169	0.54081	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Klk6.10_2	15002	-0.00095058	-0.0025364	0.0058261	0.5648	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Mbp.10_1	15002	-0.0010759	-0.0028405	0.0064684	0.56605	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Bmp4.4_4	15002	-0.0019537	-0.0054506	0.0060072	0.62749	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Il33.10_5	15002	-0.0021197	-0.0056349	0.0062287	0.63318	1	1
DropViz_GP_level2	Microglia_C1qb_Tmem119.11_1	15002	-0.0035718	-0.0099987	0.0041156	0.80726	1	1
DropViz_GP_level2	Macrophage_C1qb_Mrc1.11_2	15002	-0.0035185	-0.0099356	0.0039097	0.81591	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2	15002	-0.005031	-0.014021	0.0051227	0.83696	1	1
DropViz_GP_level2	Astrocyte_Gja1_Gfap.5_1	15002	-0.0061464	-0.016037	0.0061031	0.84305	1	1
DropViz_GP_level2	Mitotic_MkI67.4_6	15002	-0.0030245	-0.0098513	0.002914	0.85034	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Cspg5.4_5	15002	-0.0072041	-0.019776	0.0065803	0.86319	1	1
DropViz_GP_level2	Ependymal_Ccdc153.6_1	15002	-0.0043351	-0.01271	0.0033972	0.89903	1	1
