# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Mural_Rgs5Acta2_Car4.5_2            COVAR   15002    -0.014916    -0.039791    0.0051017      0.99827 Mural_Rgs5Acta2_Car4.5_2
Endothelial_Tip_Dcn.6_1             COVAR   15002    -0.014289    -0.039889    0.0042932      0.99956 Endothelial_Tip_Dcn.6_1
Endothelial_Tip_Dcn_Nenf.6_2        COVAR   15002    -0.011397    -0.032406    0.0039295      0.99813 Endothelial_Tip_Dcn_Nenf.6_2
Macrophage_C1qb_Mrc1.7_1            COVAR   15002   -0.0047466    -0.013673    0.0038025      0.89403 Macrophage_C1qb_Mrc1.7_1
Microglia_C1qb_Tmem119.7_2          COVAR   15002   -0.0040483    -0.011376    0.0046385      0.80859 Microglia_C1qb_Tmem119.7_2
Oligodendrocyte_Trf_Klk6.8_1        COVAR   15002  -0.00099505   -0.0026554    0.0056231      0.57023 Oligodendrocyte_Trf_Klk6.8_1
Oligodendrocyte_Trf_Il33.8_2        COVAR   15002   -0.0017504   -0.0045981    0.0064571      0.60684 Oligodendrocyte_Trf_Il33.8_2
Oligodendrocyte_Trf_Ctps.8_3        COVAR   15002  -0.00097157   -0.0025894    0.0059737       0.5646 Oligodendrocyte_Trf_Ctps.8_3
Oligodendrocyte_Trf_Ndrg2.8_4       COVAR   15002   -0.0025709   -0.0067968    0.0061466      0.66212 Oligodendrocyte_Trf_Ndrg2.8_4
Oligodendrocyte_Trf_Ndrg2.9_1       COVAR   15002    0.0028644    0.0073185    0.0050711      0.28609 Oligodendrocyte_Trf_Ndrg2.9_1
