# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a6_Lhx1.14_1             COVAR   15002   -0.0097784     -0.02729    0.0069863      0.91918 Neuron_Slc17a6_Lhx1.14_1
Endothelial_Stalk_Flt1_Cdkn2...      COVAR   15002    -0.016741    -0.045236    0.0045151       0.9999 Endothelial_Stalk_Flt1_Cdkn2b.15_1
Endothelial_Stalk_Flt1_Lcn2....      COVAR   15002    -0.011611     -0.03284    0.0038987      0.99855 Endothelial_Stalk_Flt1_Lcn2.15_2
Mural_Rgs5Acta2_Cnn1.16_1            COVAR   15002    -0.014219    -0.038331    0.0045412      0.99913 Mural_Rgs5Acta2_Cnn1.16_1
Mural_Rgs5Acta2_Ccnd1.16_2           COVAR   15002    -0.014471    -0.040233    0.0042522      0.99967 Mural_Rgs5Acta2_Ccnd1.16_2
Mural_Rgs5Acta2_Kcnj8.16_3           COVAR   15002    -0.012269     -0.03579    0.0038516      0.99928 Mural_Rgs5Acta2_Kcnj8.16_3
Mural_Rgs5Acta2_Col3a1.16_4          COVAR   15002    -0.004067    -0.012685    0.0029764      0.91409 Mural_Rgs5Acta2_Col3a1.16_4
Endothelial_Tip_Dcn_Rbp4.17_1        COVAR   15002    -0.015432    -0.042222    0.0042629      0.99985 Endothelial_Tip_Dcn_Rbp4.17_1
Endothelial_Tip_Dcn_Agt.17_2         COVAR   15002   -0.0053645    -0.015964    0.0030681       0.9598 Endothelial_Tip_Dcn_Agt.17_2
Endothelial_Tip_Dcn_Mgp.17_3         COVAR   15002    -0.011114    -0.032054    0.0037471      0.99849 Endothelial_Tip_Dcn_Mgp.17_3
Endothelial_Tip_Dcn_Il33.17_4        COVAR   15002   -0.0077155    -0.022651    0.0035034      0.98617 Endothelial_Tip_Dcn_Il33.17_4
Neuron_Slc17a7_Cbln4.2_1             COVAR   15002     0.016125     0.045792    0.0082385     0.025165 Neuron_Slc17a7_Cbln4.2_1
Neuron_Slc17a6_Htr1a.2_2             COVAR   15002   0.00069924     0.001991    0.0078342      0.46444 Neuron_Slc17a6_Htr1a.2_2
Neuron_Slc17a6_Nts.2_3               COVAR   15002    0.0050656     0.014578    0.0071679      0.23988 Neuron_Slc17a6_Nts.2_3
Neuron_Slc17a6_Nnat.2_4              COVAR   15002    0.0074887     0.021492    0.0077165      0.16591 Neuron_Slc17a6_Nnat.2_4
Neuron_Slc17a6_Nell1.2_5             COVAR   15002     0.017099     0.047489    0.0093574     0.033838 Neuron_Slc17a6_Nell1.2_5
Neuron_Slc17a6_Nefm.2_6              COVAR   15002     0.013925     0.038666    0.0093814     0.068872 Neuron_Slc17a6_Nefm.2_6
Neuron_Slc17a6_Grp.2_7               COVAR   15002    0.0099258     0.027625    0.0090638      0.13675 Neuron_Slc17a6_Grp.2_7
Neuron_Slc17a7-Slc17a6_Nxph3...3     COVAR   15002   -0.0001883  -0.00054263    0.0073461      0.51022 Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1
Neuron_Slc17a7_Nxph3-Sema3c....      COVAR   15002     0.032483     0.091285    0.0094216    0.0002835 Neuron_Slc17a7_Nxph3-Sema3c.3_10
