# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a6_Nts.3_9              COVAR   15002      0.01439     0.040327    0.0061091    0.0092571 Neuron_Slc17a6_Nts.3_9
Neuron_Th-Slc17a6-Lpl.4_1           COVAR   15002    0.0096633     0.026879    0.0063933     0.065346 Neuron_Th-Slc17a6-Lpl.4_1
Neuron_Th_Cbln1.4_2                 COVAR   15002     0.015027     0.043781    0.0051081    0.0016345 Neuron_Th_Cbln1.4_2
Neuron_Th_Cyp26b1.4_3               COVAR   15002     0.011423     0.032026    0.0063439     0.035895 Neuron_Th_Cyp26b1.4_3
Neuron_Th_C1ql3.4_4                 COVAR   15002    0.0068056     0.019517     0.005587       0.1116 Neuron_Th_C1ql3.4_4
Neuron_Th_Vcan.4_5                  COVAR   15002    0.0096513     0.026868    0.0064152     0.066245 Neuron_Th_Vcan.4_5
Neuron_Th_Cadm2.4_6                 COVAR   15002   -0.0011691   -0.0035707    0.0032093      0.64218 Neuron_Th_Cadm2.4_6
Neuron_Th_Nefl.4_7                  COVAR   15002     0.012222      0.03389    0.0063113     0.026409 Neuron_Th_Nefl.4_7
Neuron_Th_Aldh1a1.4_8               COVAR   15002     0.016852      0.04643    0.0066699     0.005764 Neuron_Th_Aldh1a1.4_8
Neuron_Th_Grin2c.4_9                COVAR   15002     0.012451     0.034154    0.0067442     0.032446 Neuron_Th_Grin2c.4_9
Polydendrocyte_Tnr_Bmp4.5_1         COVAR   15002    0.0019252     0.005554    0.0049844      0.34966 Polydendrocyte_Tnr_Bmp4.5_1
Polydendrocyte_Tnr_Tmem2.5_2        COVAR   15002   -0.0048608     -0.01366    0.0050928      0.83006 Polydendrocyte_Tnr_Tmem2.5_2
Polydendrocyte_Tnr_Opalin.5_3       COVAR   15002     -0.00624    -0.017345    0.0049733      0.89519 Polydendrocyte_Tnr_Opalin.5_3
Polydendrocyte_Tnr_Cspg5.6_1        COVAR   15002   -0.0058733    -0.018315    0.0034501      0.95564 Polydendrocyte_Tnr_Cspg5.6_1
Polydendrocyte_Tnr_Cspg5-Dad...     COVAR   15002   -0.0041711    -0.012165    0.0050357      0.79625 Polydendrocyte_Tnr_Cspg5-Dad1.6_2
Astrocyte_Gja1_Myoc.7_1             COVAR   15002   -0.0052253    -0.014477    0.0048489      0.85939 Astrocyte_Gja1_Myoc.7_1
Astrocyte_Gja1_Cst3.7_2             COVAR   15002   -0.0078113     -0.02024    0.0061334      0.89858 Astrocyte_Gja1_Cst3.7_2
Astrocyte_Gja1_Igfbp2.7_3           COVAR   15002  -0.00037315   -0.0011151    0.0030554       0.5486 Astrocyte_Gja1_Igfbp2.7_3
Ependyma_Ccdc153.8_1                COVAR   15002   -0.0016928   -0.0052569     0.002991      0.71429 Ependyma_Ccdc153.8_1
Macrophage_C1qb_Mrc1.9_1            COVAR   15002  -0.00079322   -0.0022837    0.0039735      0.57911 Macrophage_C1qb_Mrc1.9_1
Microglia_C1qb_Tmem119.9_2          COVAR   15002  -0.00052476   -0.0016198    0.0027826      0.57479 Microglia_C1qb_Tmem119.9_2
