# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2_Sst-Pdyn.2_2        COVAR   15002    0.0032242    0.0088855    0.0077896      0.33947 Neuron_Gad1Gad2_Sst-Pdyn.2_2
Neuron_Gad1Gad2_Sst-Calb2.2_3       COVAR   15002    0.0063116     0.017802    0.0072608      0.19236 Neuron_Gad1Gad2_Sst-Calb2.2_3
Neuron_Gad1Gad2_Sst-Crh.2_4         COVAR   15002     0.009458     0.026142    0.0081199      0.12206 Neuron_Gad1Gad2_Sst-Crh.2_4
Neuron_Gad1Gad2_Sst-Nr2f2.2_5       COVAR   15002    0.0047172     0.013127    0.0077111      0.27036 Neuron_Gad1Gad2_Sst-Nr2f2.2_5
Neuron_Gad1Gad2_Pvalb-Unc5b....     COVAR   15002     0.011638      0.03346    0.0061456     0.029145 Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
Neuron_Gad1Gad2_Pvalb.2_7           COVAR   15002     0.019869     0.054511    0.0082857    0.0082483 Neuron_Gad1Gad2_Pvalb.2_7
Neuron_Gad1Gad2_Pvalb-Nefm.2...     COVAR   15002       0.0189     0.051785    0.0076303     0.006631 Neuron_Gad1Gad2_Pvalb-Nefm.2_8
Neuron_Gad1Gad2_Pvalb-Necab1...     COVAR   15002     0.015833     0.043221    0.0084297     0.030182 Neuron_Gad1Gad2_Pvalb-Necab1.2_9
Neuron_Slc17a7_Syt6-Sema5a.3...     COVAR   15002     0.028326     0.077753    0.0097845    0.0018991 Neuron_Slc17a7_Syt6-Sema5a.3_1
Neuron_Slc17a7-Slc17a8_Syt6-...     COVAR   15002     0.026339     0.073268    0.0086696    0.0011925 Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
Neuron_Slc17a7_Syt6-Bdnf.3_11       COVAR   15002     0.017486     0.050656    0.0066233    0.0041498 Neuron_Slc17a7_Syt6-Bdnf.3_11
Neuron_Slc17a7_Syt6-Kit.3_12        COVAR   15002      0.03786      0.10472    0.0098816   6.4004e-05 Neuron_Slc17a7_Syt6-Kit.3_12
Neuron_Slc17a7_Syt6-Fos.3_13        COVAR   15002     0.028702     0.080093    0.0091347   0.00084036 Neuron_Slc17a7_Syt6-Fos.3_13
Neuron_Slc17a7_Syt6-Etv1.3_2        COVAR   15002     0.022617     0.063824    0.0085071    0.0039281 Neuron_Slc17a7_Syt6-Etv1.3_2
Neuron_Slc17a7_Syt6-Efna5.3_3       COVAR   15002     0.030058     0.082504    0.0098414    0.0011304 Neuron_Slc17a7_Syt6-Efna5.3_3
Neuron_Slc17a7_Syt6-Cyp26b1....     COVAR   15002      0.02225     0.061337    0.0096154     0.010342 Neuron_Slc17a7_Syt6-Cyp26b1.3_4
Neuron_Slc17a7_Syt6-Slc30a3....     COVAR   15002     0.026356     0.072596    0.0090778    0.0018486 Neuron_Slc17a7_Syt6-Slc30a3.3_5
Neuron_Slc17a7_Syt6-Slc24a2....     COVAR   15002     0.014921     0.041645    0.0067049     0.013035 Neuron_Slc17a7_Syt6-Slc24a2.3_6
Neuron_Slc17a7_Syt6-Lypd1.3_7       COVAR   15002     0.027772     0.076418    0.0098037    0.0023102 Neuron_Slc17a7_Syt6-Lypd1.3_7
NeuronSlc17a7-Slc17a6_Syt6-N...     COVAR   15002     0.026657     0.073693     0.009757    0.0031505 NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
Neuron_Slc17a7_Syt6-Sema3c.3...     COVAR   15002     0.023806     0.065797    0.0094626    0.0059443 Neuron_Slc17a7_Syt6-Sema3c.3_9
Neuron_Slc17a6-Slc17a7-Slc17...     COVAR   15002     0.010587     0.029082    0.0098773       0.1419 Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
Neuron_Slc17a6-Slc17a7_Fezf2...     COVAR   15002     0.013761     0.039129    0.0073076     0.029858 Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
Neuron_Slc17a6-Slc17a7_Nr4a2...     COVAR   15002     0.023097     0.063197    0.0092965    0.0064928 Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
Neuron_Slc17a7_Nptxr-Calb1.6...     COVAR   15002     0.037685      0.10244    0.0094489   3.3439e-05 Neuron_Slc17a7_Nptxr-Calb1.6_1
Neuron_Slc17a7_Nptxr-Ndst4.6...     COVAR   15002     0.035223     0.097127    0.0090671   5.1472e-05 Neuron_Slc17a7_Nptxr-Ndst4.6_2
Neuron_Slc17a7-Slc17a6_Nptxr...     COVAR   15002     0.040619      0.11063    0.0098893   2.0123e-05 Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
Neuron_Slc17a7_Nptxr-Deptor....     COVAR   15002     0.035709     0.097271     0.010298   0.00026356 Neuron_Slc17a7_Nptxr-Deptor.6_4
Neuron_Slc17a7_Nptxr-Fos.6_5        COVAR   15002     0.032974     0.090918    0.0090432   0.00013352 Neuron_Slc17a7_Nptxr-Fos.6_5
Neuron_Slc17a7_Nptxr-Drd1.6_6       COVAR   15002    0.0031731    0.0099325    0.0027762      0.12653 Neuron_Slc17a7_Nptxr-Drd1.6_6
Neuron_Slc17a7_Parm1_Ndnf.7_1       COVAR   15002      0.01789     0.049497    0.0087162     0.020069 Neuron_Slc17a7_Parm1_Ndnf.7_1
Neuron_Slc17a7_Parm1_Nnat.7_2       COVAR   15002     0.020244     0.056419    0.0085047    0.0086561 Neuron_Slc17a7_Parm1_Nnat.7_2
Neuron_Slc17a7_Parm1_Lsamp.7...     COVAR   15002     0.026177     0.071532    0.0095464    0.0030569 Neuron_Slc17a7_Parm1_Lsamp.7_3
Neuron_Slc17a7_Parm1_Fos.7_4        COVAR   15002     0.009165     0.028154    0.0044307     0.019305 Neuron_Slc17a7_Parm1_Fos.7_4
