Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Medium_spiny_neuron	16773	0.018617	0.039196	0.010576	0.039188	0.862136	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Amygdala_excitatory	16773	0.017677	0.037965	0.011382	0.060218	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Committed_oligodendrocyte_precursor	16773	0.012551	0.017193	0.009887	0.10214	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16773	0.01122	0.025369	0.0094021	0.11638	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16773	0.012316	0.024135	0.011556	0.14328	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Deep_layer_intratelencephalic	16773	0.01263	0.026307	0.012047	0.14725	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Midbrain_derived_inhibitory	16773	0.0027419	0.0067936	0.0041629	0.25506	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Upper_layer_intratelencephalic	16773	0.0041577	0.0078867	0.0064929	0.26098	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	CGE_interneuron	16773	0.0062053	0.011636	0.013024	0.31688	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Miscellaneous	16773	0.0042774	0.0063913	0.011158	0.35074	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	MGE_interneuron	16773	0.0030234	0.0062442	0.012331	0.40316	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Oligodendrocyte	16773	0.0014703	0.0019245	0.0083595	0.43019	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Hippocampal_CA1_3	16773	0.00019009	0.00046979	0.0070799	0.48929	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Oligodendrocyte_precursor	16773	0.00022083	0.00035377	0.0093104	0.49054	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Splatter	16773	-0.0029162	-0.0058934	0.01279	0.59018	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Astrocyte	16773	-0.0037085	-0.0059965	0.0076816	0.68537	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Upper_rhombic_lip	16773	-0.0041094	-0.0054613	0.0063419	0.74149	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Ependymal	16773	-0.0045693	-0.0084744	0.0057137	0.78806	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Microglia	16773	-0.016898	-0.020377	0.0080147	0.98249	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Vascular	16773	-0.024312	-0.031686	0.0080295	0.99877	1	1
50_Siletti_CerebralNuclei.BLN.BL_Human_2022_level2	Fibroblast	16773	-0.026803	-0.034296	0.0082644	0.99941	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Upper_layer_intratelencephalic	16825	0.019946	0.046475	0.010428	0.027894	0.641562	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Miscellaneous	16825	0.020969	0.044556	0.012196	0.042793	0.984239	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Eccentric_medium_spiny_neuron	16825	0.01749	0.038539	0.010906	0.054405	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Deep_layer_intratelencephalic	16825	0.01472	0.034613	0.01153	0.10088	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Committed_oligodendrocyte_precursor	16825	0.0087948	0.015135	0.0075125	0.12087	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16825	0.0093604	0.02261	0.0097109	0.16755	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Medium_spiny_neuron	16825	0.0090697	0.020474	0.010295	0.18916	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Amygdala_excitatory	16825	0.008392	0.019916	0.01132	0.22926	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Midbrain_derived_inhibitory	16825	0.0032482	0.0077327	0.005844	0.28917	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16825	0.0041394	0.0089511	0.010625	0.34842	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	CGE_interneuron	16825	0.0042489	0.0086571	0.01221	0.36393	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Splatter	16825	0.0035903	0.007673	0.013628	0.3961	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Oligodendrocyte	16825	0.0012123	0.0018363	0.0070361	0.43161	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Thalamic_excitatory	16825	0.00034596	0.00087609	0.0032926	0.45816	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Ependymal	16825	0.00046043	0.00091771	0.0045361	0.45958	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	MGE_interneuron	16825	0.00056448	0.0012223	0.012117	0.48142	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Oligodendrocyte_precursor	16825	-0.00049154	-0.00088329	0.0081287	0.52411	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Hippocampal_CA1_3	16825	-0.00090475	-0.0022972	0.0076806	0.54688	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Astrocyte	16825	-0.00578	-0.010548	0.0066009	0.80938	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Deep_layer_near_projecting	16825	-0.0099833	-0.023632	0.0086647	0.87537	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Microglia	16825	-0.015725	-0.02102	0.0071863	0.98566	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Vascular	16825	-0.017683	-0.024241	0.0073262	0.9921	1	1
55_Siletti_CerebralNuclei.BLN.BM_Human_2022_level2	Fibroblast	16825	-0.026267	-0.035727	0.0080831	0.99942	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Eccentric_medium_spiny_neuron	16698	0.027857	0.057231	0.012028	0.010286	0.226292	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Medium_spiny_neuron	16698	0.023032	0.047665	0.011379	0.021488	0.472736	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Upper_layer_intratelencephalic	16698	0.021534	0.048844	0.010989	0.025032	0.550704	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Deep_layer_intratelencephalic	16698	0.017331	0.041194	0.0099548	0.040853	0.898766	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Amygdala_excitatory	16698	0.014456	0.033421	0.010856	0.091499	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16698	0.011321	0.027114	0.0092462	0.1104	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16698	0.013883	0.028501	0.011475	0.11316	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	CGE_interneuron	16698	0.011385	0.022263	0.01279	0.18669	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Miscellaneous	16698	0.0078086	0.012499	0.012054	0.25857	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	MGE_interneuron	16698	0.007583	0.016335	0.011924	0.26241	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Committed_oligodendrocyte_precursor	16698	0.0039146	0.0049898	0.0093417	0.3376	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Oligodendrocyte	16698	0.0033129	0.0044868	0.0080855	0.34101	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Astrocyte	16698	0.0027513	0.0037957	0.0088821	0.37837	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Splatter	16698	0.0037893	0.0076243	0.013257	0.3875	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Oligodendrocyte_precursor	16698	0.0011889	0.0018377	0.0094242	0.44981	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Ependymal	16698	-0.0010861	-0.001851	0.0058411	0.57375	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Hippocampal_CA1_3	16698	-0.002763	-0.0083712	0.0035565	0.78138	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Midbrain_derived_inhibitory	16698	-0.0035334	-0.0090358	0.0041424	0.80316	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Deep_layer_near_projecting	16698	-0.0084429	-0.020272	0.006856	0.89092	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Vascular	16698	-0.0095805	-0.012574	0.0075966	0.89636	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Microglia	16698	-0.014714	-0.018424	0.0078368	0.96977	1	1
57_Siletti_CerebralNuclei.BLN.La_Human_2022_level2	Fibroblast	16698	-0.031023	-0.040658	0.0081023	0.99994	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Deep_layer_intratelencephalic	16554	0.0208	0.052746	0.0105	0.023809	0.452371	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Upper_layer_intratelencephalic	16554	0.018246	0.046711	0.0095493	0.028029	0.532551	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Medium_spiny_neuron	16554	0.015664	0.036932	0.010089	0.060272	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Amygdala_excitatory	16554	0.010056	0.024609	0.012274	0.20632	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16554	0.0069324	0.016613	0.010362	0.25175	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Miscellaneous	16554	0.0080496	0.016339	0.013242	0.27163	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Eccentric_medium_spiny_neuron	16554	0.0061861	0.014896	0.011121	0.28902	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	MGE_interneuron	16554	0.0050408	0.011922	0.011144	0.32552	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16554	0.0043725	0.011103	0.0098783	0.32902	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	CGE_interneuron	16554	0.0039108	0.0091017	0.012012	0.37237	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Oligodendrocyte	16554	0.0016703	0.0028939	0.0066119	0.40029	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Oligodendrocyte_precursor	16554	0.0010968	0.0021483	0.0076018	0.44264	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Splatter	16554	0.00094185	0.00205	0.012532	0.47005	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Astrocyte	16554	-0.0017419	-0.0031454	0.0067951	0.60116	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Committed_oligodendrocyte_precursor	16554	-0.0029459	-0.0042622	0.0086223	0.63369	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Deep_layer_near_projecting	16554	-0.0052441	-0.013536	0.0080962	0.74141	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Vascular	16554	-0.011834	-0.016738	0.0075557	0.94134	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Microglia	16554	-0.013083	-0.019234	0.0069745	0.96965	1	1
58_Siletti_CerebralNuclei.GP.CMN.CoA_Human_2022_level2	Fibroblast	16554	-0.022365	-0.033323	0.0076165	0.99834	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Upper_layer_intratelencephalic	16769	0.018534	0.041542	0.0099059	0.030681	0.797706	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Thalamic_excitatory	16769	0.012593	0.030372	0.0078223	0.053722	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Deep_layer_intratelencephalic	16769	0.013	0.027772	0.0087611	0.068933	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Amygdala_excitatory	16769	0.019144	0.040014	0.013265	0.07449	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Medium_spiny_neuron	16769	0.011733	0.024746	0.011094	0.14512	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Eccentric_medium_spiny_neuron	16769	0.011722	0.024573	0.011278	0.14933	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16769	0.011016	0.022317	0.010646	0.15039	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Hippocampal_CA4	16769	0.0067708	0.015593	0.0069846	0.16618	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Committed_oligodendrocyte_precursor	16769	0.0069064	0.011462	0.0081579	0.19862	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Hippocampal_CA1_3	16769	0.0036646	0.0072469	0.0057029	0.26025	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	CGE_interneuron	16769	0.006268	0.011884	0.012134	0.30273	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16769	0.001717	0.0036825	0.0063136	0.39283	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Oligodendrocyte	16769	0.0015382	0.0022371	0.0073273	0.41687	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Ependymal	16769	0.0010987	0.0018079	0.0062228	0.42993	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Oligodendrocyte_precursor	16769	0.0012349	0.0020621	0.0087096	0.44363	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	MGE_interneuron	16769	0.0015698	0.0030535	0.011932	0.44767	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Splatter	16769	0.00073615	0.001557	0.014418	0.47964	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Cerebellar_inhibitory	16769	-0.00043088	-0.0012088	0.002952	0.55802	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Astrocyte	16769	-0.0013571	-0.0018824	0.0085597	0.56298	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Midbrain_derived_inhibitory	16769	-0.0017549	-0.0040499	0.0079649	0.58719	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Miscellaneous	16769	-0.0087858	-0.01342	0.012096	0.76617	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Deep_layer_near_projecting	16769	-0.0088122	-0.01811	0.0089947	0.83638	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Upper_rhombic_lip	16769	-0.0041174	-0.0086635	0.0035503	0.87691	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Vascular	16769	-0.010394	-0.012378	0.0082165	0.89707	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Microglia	16769	-0.01626	-0.020492	0.0075263	0.98462	1	1
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Fibroblast	16769	-0.02421	-0.034451	0.0070807	0.99969	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Upper_layer_intratelencephalic	16809	0.015899	0.034132	0.0059376	0.0037104	0.0816288	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Eccentric_medium_spiny_neuron	16809	0.021065	0.048251	0.008544	0.0068472	0.1506384	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Amygdala_excitatory	16809	0.0087622	0.023551	0.00443	0.023977	0.527494	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Deep_layer_intratelencephalic	16809	0.0089628	0.020537	0.0063348	0.078566	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Medium_spiny_neuron	16809	0.0092924	0.022397	0.0072729	0.10069	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	CGE_interneuron	16809	0.011191	0.0217	0.011168	0.15817	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16809	0.0041195	0.0097679	0.0062539	0.25504	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Committed_oligodendrocyte_precursor	16809	0.0068885	0.0064393	0.012735	0.29429	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Midbrain_derived_inhibitory	16809	0.0034838	0.0076226	0.0075495	0.32224	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	MGE_interneuron	16809	0.0040168	0.0083088	0.008988	0.32747	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Oligodendrocyte	16809	0.0031581	0.0043165	0.0075657	0.33819	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Oligodendrocyte_precursor	16809	0.003529	0.0053544	0.0091031	0.34914	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Splatter	16809	0.0033734	0.0075109	0.010042	0.36846	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Cerebellar_inhibitory	16809	0.00038847	0.00097953	0.003869	0.46001	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Astrocyte	16809	-0.0023542	-0.0034077	0.0078673	0.61762	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Upper_rhombic_lip	16809	-0.008628	-0.010466	0.010238	0.8003	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Bergmann_glia	16809	-0.0037676	-0.0096388	0.0030511	0.89155	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Miscellaneous	16809	-0.011321	-0.011101	0.0089801	0.89627	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16809	-0.0052233	-0.016042	0.003209	0.94819	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Vascular	16809	-0.01921	-0.021395	0.0090918	0.98269	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Microglia	16809	-0.017999	-0.021791	0.0077336	0.99002	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Fibroblast	16809	-0.031381	-0.039465	0.0081838	0.99994	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Upper_layer_intratelencephalic	16844	0.021126	0.048884	0.0093454	0.0119	0.3451	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Eccentric_medium_spiny_neuron	16844	0.017522	0.035766	0.0096038	0.034053	0.987537	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Amygdala_excitatory	16844	0.017023	0.038843	0.0098436	0.041885	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Bergmann_glia	16844	0.0055403	0.012673	0.0033336	0.048267	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16844	0.010513	0.024146	0.0094078	0.13191	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Medium_spiny_neuron	16844	0.0089167	0.019484	0.0085453	0.14838	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_intratelencephalic	16844	0.0088959	0.020774	0.009254	0.16821	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Lower_rhombic_lip	16844	0.004007	0.0082146	0.0043422	0.17806	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	CGE_interneuron	16844	0.0073751	0.014222	0.011301	0.25701	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Oligodendrocyte_precursor	16844	0.0051521	0.0088578	0.0080448	0.26095	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Upper_rhombic_lip	16844	0.002454	0.0041204	0.0054603	0.32656	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Oligodendrocyte	16844	0.0025833	0.0035729	0.0075621	0.36632	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Midbrain_derived_inhibitory	16844	0.0015656	0.0035879	0.0052209	0.38214	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16844	0.0020701	0.0044139	0.0091989	0.41098	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	MGE_interneuron	16844	0.00054512	0.0011766	0.010156	0.4786	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Committed_oligodendrocyte_precursor	16844	0.00054707	0.00082177	0.010267	0.47875	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Astrocyte	16844	-0.00013234	-0.00018503	0.0086002	0.50614	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Ependymal	16844	-0.0017014	-0.0028113	0.0062558	0.60717	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Splatter	16844	-0.0048699	-0.0096919	0.013069	0.64529	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Hippocampal_CA4	16844	-0.0019877	-0.0047836	0.0052653	0.6471	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_near_projecting	16844	-0.0038921	-0.0090301	0.0084301	0.67785	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Thalamic_excitatory	16844	-0.0014653	-0.0043872	0.0029965	0.68758	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Miscellaneous	16844	-0.0064819	-0.011254	0.012672	0.6955	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Cerebellar_inhibitory	16844	-0.0023297	-0.0063842	0.0030811	0.7752	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Hippocampal_CA1_3	16844	-0.0039449	-0.010677	0.0049392	0.78776	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Choroid_plexus	16844	-0.006233	-0.013874	0.0048807	0.8992	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Microglia	16844	-0.015757	-0.019617	0.0077012	0.97962	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Vascular	16844	-0.021841	-0.028841	0.0080887	0.99653	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Fibroblast	16844	-0.028715	-0.041141	0.0078523	0.99987	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Eccentric_medium_spiny_neuron	16731	0.022034	0.049668	0.0092416	0.0085646	0.1541628	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Deep_layer_intratelencephalic	16731	0.019269	0.044806	0.0094336	0.020556	0.370008	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Committed_oligodendrocyte_precursor	16731	0.009972	0.015414	0.008017	0.10678	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Medium_spiny_neuron	16731	0.0096037	0.02229	0.0078284	0.10996	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Upper_layer_intratelencephalic	16731	0.0042297	0.0096615	0.0051176	0.20426	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16731	0.0069853	0.01581	0.0092779	0.22576	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	CGE_interneuron	16731	0.0083877	0.016221	0.011791	0.23843	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	MGE_interneuron	16731	0.0071484	0.014433	0.01108	0.25941	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Oligodendrocyte_precursor	16731	0.0046359	0.007779	0.0087813	0.29878	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Oligodendrocyte	16731	0.0033462	0.0041717	0.0085047	0.34699	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Amygdala_excitatory	16731	0.00012079	0.00037406	0.0033991	0.48583	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16731	-0.00096667	-0.0019593	0.010051	0.53831	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Astrocyte	16731	-0.0038678	-0.0066577	0.0071211	0.70648	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Splatter	16731	-0.00855	-0.018838	0.010323	0.79622	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Miscellaneous	16731	-0.0092367	-0.01058	0.00781	0.88152	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Vascular	16731	-0.014389	-0.016994	0.0086212	0.95243	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Microglia	16731	-0.022027	-0.024734	0.0086519	0.99455	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Fibroblast	16731	-0.037266	-0.048072	0.008138	1	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Medium_spiny_neuron	16381	0.015	0.036056	0.0070027	0.016105	0.305995	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Eccentric_medium_spiny_neuron	16381	0.012623	0.026855	0.0071753	0.039285	0.746415	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Upper_layer_intratelencephalic	16381	0.0097547	0.021691	0.0060632	0.053837	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Thalamic_excitatory	16381	0.0084553	0.019011	0.0059183	0.076561	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Lower_rhombic_lip	16381	0.023034	0.016905	0.017358	0.092263	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	MGE_interneuron	16381	0.0050421	0.013445	0.0044193	0.12696	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	CGE_interneuron	16381	0.0090408	0.018091	0.0087583	0.15099	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Committed_oligodendrocyte_precursor	16381	0.0026764	0.0034124	0.0071585	0.35425	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Oligodendrocyte	16381	0.0023081	0.0031939	0.007818	0.38391	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Splatter	16381	0.00226	0.0050833	0.0088697	0.39944	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Oligodendrocyte_precursor	16381	0.0010015	0.0013057	0.010795	0.46304	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Midbrain_derived_inhibitory	16381	0.00022731	0.00044678	0.008733	0.48962	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Astrocyte	16381	-0.0019483	-0.0023118	0.009099	0.58477	1	1
