# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BIOCARTA_MHC_PATHWAY                     SET      12       0.3108    0.0078272      0.27422      0.12854 BIOCARTA_MHC_PATHWAY
BIOCARTA_MITOCHONDRIA_PATHWAY            SET      17    -0.034274   -0.0010272      0.18145      0.57491 BIOCARTA_MITOCHONDRIA_PATHWAY
BIOCARTA_MITR_PATHWAY                    SET       5      0.16807    0.0027328      0.43885      0.35087 BIOCARTA_MITR_PATHWAY
BIOCARTA_MONOCYTE_PATHWAY                SET      10     -0.28894   -0.0066432      0.28697        0.843 BIOCARTA_MONOCYTE_PATHWAY
BIOCARTA_MPR_PATHWAY                     SET      21      0.04652    0.0015495      0.18102      0.39859 BIOCARTA_MPR_PATHWAY
BIOCARTA_MRP_PATHWAY                     SET       6        -0.12   -0.0021373      0.33849      0.63852 BIOCARTA_MRP_PATHWAY
BIOCARTA_MSP_PATHWAY                     SET       6      -0.2006   -0.0035728      0.31012      0.74113 BIOCARTA_MSP_PATHWAY
BIOCARTA_MTA3_PATHWAY                    SET      17     -0.33906    -0.010162      0.18756      0.96467 BIOCARTA_MTA3_PATHWAY
BIOCARTA_MTOR_PATHWAY                    SET      21     -0.18512   -0.0061659      0.17217      0.85885 BIOCARTA_MTOR_PATHWAY
BIOCARTA_MYOSIN_PATHWAY                  SET      11     -0.17954   -0.0043292      0.28638      0.73465 BIOCARTA_MYOSIN_PATHWAY
BIOCARTA_NDKDYNAMIN_PATHWAY              SET      17      0.21302    0.0063845      0.21561      0.16159 BIOCARTA_NDKDYNAMIN_PATHWAY
BIOCARTA_NEUTROPHIL_PATHWAY              SET       7     -0.25763    -0.004956      0.35836       0.7639 BIOCARTA_NEUTROPHIL_PATHWAY
BIOCARTA_NFAT_PATHWAY                    SET      51     0.085497    0.0044343      0.11564      0.22986 BIOCARTA_NFAT_PATHWAY
BIOCARTA_NFKB_PATHWAY                    SET      19    -0.086846   -0.0027516      0.19164      0.67479 BIOCARTA_NFKB_PATHWAY
BIOCARTA_NGF_PATHWAY                     SET      19     -0.20693   -0.0065563      0.18594      0.86711 BIOCARTA_NGF_PATHWAY
BIOCARTA_NKCELLS_PATHWAY                 SET      20      0.23387    0.0076023      0.19499       0.1152 BIOCARTA_NKCELLS_PATHWAY
BIOCARTA_NKT_PATHWAY                     SET      22      0.10029    0.0034188      0.18197      0.29079 BIOCARTA_NKT_PATHWAY
BIOCARTA_NO1_PATHWAY                     SET      28     -0.14571   -0.0056031       0.1729      0.80032 BIOCARTA_NO1_PATHWAY
BIOCARTA_NO2IL12_PATHWAY                 SET      14      0.25309    0.0068843      0.24994      0.15563 BIOCARTA_NO2IL12_PATHWAY
BIOCARTA_NOS1_PATHWAY                    SET      21     0.080142    0.0026694      0.17998      0.32806 BIOCARTA_NOS1_PATHWAY
BIOCARTA_NOTCH_PATHWAY                   SET       6     0.049057   0.00087374      0.30539      0.43619 BIOCARTA_NOTCH_PATHWAY
BIOCARTA_NPC_PATHWAY                     SET      11     0.087443    0.0021085      0.23502      0.35492 BIOCARTA_NPC_PATHWAY
BIOCARTA_NPP1_PATHWAY                    SET       8     -0.14714   -0.0030259      0.35116      0.66239 BIOCARTA_NPP1_PATHWAY
BIOCARTA_NTHI_PATHWAY                    SET      22     0.048292    0.0016463      0.19262      0.40102 BIOCARTA_NTHI_PATHWAY
BIOCARTA_NUCLEARRS_PATHWAY               SET      34      0.29546     0.012518      0.15863     0.031272 BIOCARTA_NUCLEARRS_PATHWAY
BIOCARTA_P27_PATHWAY                     SET      13      0.32712    0.0085745      0.23478     0.081775 BIOCARTA_P27_PATHWAY
BIOCARTA_P35ALZHEIMERS_PATHW...          SET       8     -0.52317    -0.010759      0.29296      0.96292 BIOCARTA_P35ALZHEIMERS_PATHWAY
BIOCARTA_P38MAPK_PATHWAY                 SET      35     -0.04396   -0.0018896      0.13674      0.62608 BIOCARTA_P38MAPK_PATHWAY
BIOCARTA_P53HYPOXIA_PATHWAY              SET      20      -0.1663   -0.0054058      0.18029      0.82184 BIOCARTA_P53HYPOXIA_PATHWAY
BIOCARTA_P53_PATHWAY                     SET      16      0.24187     0.007033      0.20672        0.121 BIOCARTA_P53_PATHWAY
BIOCARTA_PAR1_PATHWAY                    SET      19     -0.13115   -0.0041553      0.20928      0.73456 BIOCARTA_PAR1_PATHWAY
BIOCARTA_PARKIN_PATHWAY                  SET       8     0.093764    0.0019283      0.31212      0.38193 BIOCARTA_PARKIN_PATHWAY
BIOCARTA_PCAF_PATHWAY                    SET      13    -0.056508   -0.0014812      0.20904      0.60654 BIOCARTA_PCAF_PATHWAY
BIOCARTA_PDGF_PATHWAY                    SET      27    -0.063389   -0.0023936      0.15858      0.65532 BIOCARTA_PDGF_PATHWAY
BIOCARTA_PDZS_PATHWAY                    SET      15     0.075722    0.0021319      0.21618      0.36307 BIOCARTA_PDZS_PATHWAY
BIOCARTA_PELP1_PATHWAY                   SET       6    0.0081165   0.00014456      0.32805      0.49013 BIOCARTA_PELP1_PATHWAY
BIOCARTA_PEPI_PATHWAY                    SET       8     -0.34763   -0.0071491      0.31969      0.86157 BIOCARTA_PEPI_PATHWAY
BIOCARTA_PGC1A_PATHWAY                   SET      15    -0.019975  -0.00056239      0.21993      0.53618 BIOCARTA_PGC1A_PATHWAY
BIOCARTA_PITX2_PATHWAY                   SET      15      0.13765    0.0038754      0.25116      0.29183 BIOCARTA_PITX2_PATHWAY
BIOCARTA_PKC_PATHWAY                     SET       7     -0.47502   -0.0091382       0.3343      0.92232 BIOCARTA_PKC_PATHWAY
BIOCARTA_PLATELETAPP_PATHWAY             SET      11    -0.040945   -0.0009873      0.26411       0.5616 BIOCARTA_PLATELETAPP_PATHWAY
BIOCARTA_PLCD_PATHWAY                    SET       5     -0.67773    -0.011019      0.45577      0.93148 BIOCARTA_PLCD_PATHWAY
BIOCARTA_PLCE_PATHWAY                    SET      11      0.12994    0.0031332      0.27027      0.31534 BIOCARTA_PLCE_PATHWAY
BIOCARTA_PLC_PATHWAY                     SET       9     -0.17984   -0.0039228      0.27874       0.7406 BIOCARTA_PLC_PATHWAY
BIOCARTA_PLK3_PATHWAY                    SET       8    -0.081913   -0.0016846      0.25751      0.62479 BIOCARTA_PLK3_PATHWAY
BIOCARTA_PML_PATHWAY                     SET      17     0.006096    0.0001827      0.18221      0.48666 BIOCARTA_PML_PATHWAY
BIOCARTA_PPARA_PATHWAY                   SET      52      0.21453     0.011235      0.11652     0.032807 BIOCARTA_PPARA_PATHWAY
BIOCARTA_PPARG_PATHWAY                   SET       8      0.40865     0.008404      0.39757      0.15201 BIOCARTA_PPARG_PATHWAY
BIOCARTA_PRC2_PATHWAY                    SET      13      0.15873    0.0041608      0.24243      0.25631 BIOCARTA_PRC2_PATHWAY
BIOCARTA_PRION_PATHWAY                   SET      12      0.26162    0.0065887      0.21614      0.11307 BIOCARTA_PRION_PATHWAY
BIOCARTA_PROTEASOME_PATHWAY              SET      16     -0.12094   -0.0035167      0.19851      0.72882 BIOCARTA_PROTEASOME_PATHWAY
BIOCARTA_PS1_PATHWAY                     SET      13      0.16345    0.0042843      0.23222      0.24077 BIOCARTA_PS1_PATHWAY
BIOCARTA_PTC1_PATHWAY                    SET      11      0.45109     0.010877      0.23991     0.030046 BIOCARTA_PTC1_PATHWAY
BIOCARTA_PTDINS_PATHWAY                  SET      22      0.23026    0.0078496      0.16366     0.079738 BIOCARTA_PTDINS_PATHWAY
BIOCARTA_PTEN_PATHWAY                    SET      18      -0.1713   -0.0052827      0.18174      0.82704 BIOCARTA_PTEN_PATHWAY
BIOCARTA_PYK2_PATHWAY                    SET      27     -0.18117   -0.0068411       0.1581      0.87408 BIOCARTA_PYK2_PATHWAY
BIOCARTA_RAB_PATHWAY                     SET      12     -0.10891   -0.0027429      0.25051      0.66813 BIOCARTA_RAB_PATHWAY
BIOCARTA_RAC1_PATHWAY                    SET      21     0.035878     0.001195      0.17053      0.41668 BIOCARTA_RAC1_PATHWAY
BIOCARTA_RACCYCD_PATHWAY                 SET      25      0.21749    0.0079033      0.15959     0.086479 BIOCARTA_RACCYCD_PATHWAY
BIOCARTA_RACC_PATHWAY                    SET      13       0.1012    0.0026528      0.27421      0.35604 BIOCARTA_RACC_PATHWAY
BIOCARTA_RANBP2_PATHWAY                  SET      10     -0.17039   -0.0039176      0.26791      0.73761 BIOCARTA_RANBP2_PATHWAY
BIOCARTA_RANKL_PATHWAY                   SET      14     -0.23846   -0.0064863      0.20801      0.87418 BIOCARTA_RANKL_PATHWAY
BIOCARTA_RANMS_PATHWAY                   SET      10      0.21451    0.0049318      0.24507      0.19071 BIOCARTA_RANMS_PATHWAY
BIOCARTA_RAN_PATHWAY                     SET       5     -0.20527   -0.0033376       0.3519      0.72016 BIOCARTA_RAN_PATHWAY
BIOCARTA_RARRXR_PATHWAY                  SET       7      0.58835     0.011318      0.40812     0.074716 BIOCARTA_RARRXR_PATHWAY
BIOCARTA_RAS_PATHWAY                     SET      20    -0.063852   -0.0020756      0.17494      0.64244 BIOCARTA_RAS_PATHWAY
BIOCARTA_RB_PATHWAY                      SET      13      0.19377    0.0050791      0.21056      0.17873 BIOCARTA_RB_PATHWAY
BIOCARTA_RECK_PATHWAY                    SET       8     -0.49359    -0.010151      0.31139      0.94352 BIOCARTA_RECK_PATHWAY
BIOCARTA_REELIN_PATHWAY                  SET       7     -0.14016   -0.0026964      0.31569      0.67148 BIOCARTA_REELIN_PATHWAY
BIOCARTA_RELA_PATHWAY                    SET      14    -0.074152    -0.002017      0.23489      0.62388 BIOCARTA_RELA_PATHWAY
BIOCARTA_RHODOPSIN_PATHWAY               SET       9      0.07201    0.0015707      0.24605      0.38489 BIOCARTA_RHODOPSIN_PATHWAY
BIOCARTA_RHO_PATHWAY                     SET      18    -0.072842   -0.0022464      0.19556      0.64523 BIOCARTA_RHO_PATHWAY
BIOCARTA_RNAPOL3_PATHWAY                 SET       7      0.18819    0.0036203      0.34897      0.29485 BIOCARTA_RNAPOL3_PATHWAY
BIOCARTA_RNA_PATHWAY                     SET       9    -0.075069   -0.0016374      0.24518      0.62026 BIOCARTA_RNA_PATHWAY
BIOCARTA_S1P_PATHWAY                     SET       7      0.40673    0.0078245      0.29112     0.081194 BIOCARTA_S1P_PATHWAY
BIOCARTA_SALMONELLA_PATHWAY              SET       5      0.29552    0.0048049      0.27568      0.14188 BIOCARTA_SALMONELLA_PATHWAY
BIOCARTA_SAM68_PATHWAY                   SET       6      0.10678    0.0019018      0.32235      0.37023 BIOCARTA_SAM68_PATHWAY
BIOCARTA_SARS_PATHWAY                    SET       7     -0.15468   -0.0029756      0.31424      0.68872 BIOCARTA_SARS_PATHWAY
BIOCARTA_SET_PATHWAY                     SET      10    -0.024253   -0.0005576      0.28966      0.53336 BIOCARTA_SET_PATHWAY
BIOCARTA_SHH_PATHWAY                     SET      16      0.16863    0.0049032      0.22202      0.22378 BIOCARTA_SHH_PATHWAY
BIOCARTA_SKP2E2F_PATHWAY                 SET      10      0.16239    0.0037337      0.28273      0.28286 BIOCARTA_SKP2E2F_PATHWAY
BIOCARTA_SLRP_PATHWAY                    SET       5  -0.00070209  -1.1416e-05      0.51303      0.50055 BIOCARTA_SLRP_PATHWAY
BIOCARTA_SM_PATHWAY                      SET      14      0.17941    0.0048801      0.19915      0.18383 BIOCARTA_SM_PATHWAY
BIOCARTA_SODD_PATHWAY                    SET      10    -0.016551  -0.00038052       0.2687      0.52456 BIOCARTA_SODD_PATHWAY
BIOCARTA_SPPA_PATHWAY                    SET      16    -0.070901   -0.0020616      0.20118      0.63774 BIOCARTA_SPPA_PATHWAY
BIOCARTA_SPRY_PATHWAY                    SET      16     -0.21549   -0.0062657      0.19785      0.86194 BIOCARTA_SPRY_PATHWAY
BIOCARTA_SRCRPTP_PATHWAY                 SET      11      0.19825    0.0047804      0.22875      0.19307 BIOCARTA_SRCRPTP_PATHWAY
BIOCARTA_STAT3_PATHWAY                   SET       8     0.087018    0.0017895      0.32689      0.39505 BIOCARTA_STAT3_PATHWAY
BIOCARTA_STATHMIN_PATHWAY                SET      20     0.060898    0.0019796      0.18239      0.36923 BIOCARTA_STATHMIN_PATHWAY
BIOCARTA_STEM_PATHWAY                    SET      15    -0.015579  -0.00043862      0.20753      0.52992 BIOCARTA_STEM_PATHWAY
BIOCARTA_STRESS_PATHWAY                  SET      22    -0.087351   -0.0029779       0.1886      0.67837 BIOCARTA_STRESS_PATHWAY
BIOCARTA_SUMO_PATHWAY                    SET       6     0.032062   0.00057104      0.26822      0.45243 BIOCARTA_SUMO_PATHWAY
BIOCARTA_TALL1_PATHWAY                   SET      14     -0.16941   -0.0046082      0.24675      0.75382 BIOCARTA_TALL1_PATHWAY
BIOCARTA_TCAPOPTOSIS_PATHWAY             SET       9       0.2978    0.0064955      0.30622      0.16541 BIOCARTA_TCAPOPTOSIS_PATHWAY
BIOCARTA_TCRA_PATHWAY                    SET      12      0.29885    0.0075263      0.26521      0.12991 BIOCARTA_TCRA_PATHWAY
BIOCARTA_TCR_PATHWAY                     SET      43     -0.13947   -0.0066435      0.12683      0.86425 BIOCARTA_TCR_PATHWAY
BIOCARTA_TCYTOTOXIC_PATHWAY              SET      12      0.30552    0.0076943      0.26684      0.12612 BIOCARTA_TCYTOTOXIC_PATHWAY
BIOCARTA_TEL_PATHWAY                     SET      17      0.14158    0.0042434      0.22383      0.26352 BIOCARTA_TEL_PATHWAY
BIOCARTA_TERC_PATHWAY                    SET       6      0.28145    0.0050128      0.27116      0.14966 BIOCARTA_TERC_PATHWAY
BIOCARTA_TERT_PATHWAY                    SET       8   4.5308e-05   9.3177e-07      0.25981      0.49993 BIOCARTA_TERT_PATHWAY
BIOCARTA_TFF_PATHWAY                     SET      24     -0.15016   -0.0053462      0.15897      0.82755 BIOCARTA_TFF_PATHWAY
BIOCARTA_TGFB_PATHWAY                    SET      19      0.14074    0.0044593      0.21527      0.25662 BIOCARTA_TGFB_PATHWAY
BIOCARTA_TH1TH2_PATHWAY                  SET      20      0.15887    0.0051643      0.19675       0.2097 BIOCARTA_TH1TH2_PATHWAY
BIOCARTA_THELPER_PATHWAY                 SET      12      0.28254    0.0071156      0.26711      0.14509 BIOCARTA_THELPER_PATHWAY
BIOCARTA_TID_PATHWAY                     SET      19    -0.065584   -0.0020779      0.18844      0.63609 BIOCARTA_TID_PATHWAY
BIOCARTA_TNFR1_PATHWAY                   SET      29    -0.086079   -0.0033685      0.15585      0.70963 BIOCARTA_TNFR1_PATHWAY
BIOCARTA_TNFR2_PATHWAY                   SET      15      0.26094    0.0073466      0.24557      0.14399 BIOCARTA_TNFR2_PATHWAY
BIOCARTA_TOB1_PATHWAY                    SET      19      0.12565     0.003981      0.19886      0.26375 BIOCARTA_TOB1_PATHWAY
BIOCARTA_TOLL_PATHWAY                    SET      21     -0.15573   -0.0051869      0.18576      0.79907 BIOCARTA_TOLL_PATHWAY
BIOCARTA_TPO_PATHWAY                     SET      24     -0.11717   -0.0041717       0.1657      0.76024 BIOCARTA_TPO_PATHWAY
BIOCARTA_TRKA_PATHWAY                    SET      14     -0.08473   -0.0023047      0.20503      0.66029 BIOCARTA_TRKA_PATHWAY
BIOCARTA_TSP1_PATHWAY                    SET       7      0.21946    0.0042218      0.36346      0.27299 BIOCARTA_TSP1_PATHWAY
BIOCARTA_TUBBY_PATHWAY                   SET       4     -0.55645   -0.0080925      0.49769      0.86822 BIOCARTA_TUBBY_PATHWAY
BIOCARTA_UCALPAIN_PATHWAY                SET      13     -0.35107   -0.0092022      0.22674      0.93922 BIOCARTA_UCALPAIN_PATHWAY
BIOCARTA_VDR_PATHWAY                     SET      24    -0.024589   -0.0008755      0.18579      0.55264 BIOCARTA_VDR_PATHWAY
BIOCARTA_VEGF_PATHWAY                    SET      25     -0.11701    -0.004252       0.1543      0.77587 BIOCARTA_VEGF_PATHWAY
BIOCARTA_VIP_PATHWAY                     SET      26     -0.11397   -0.0042234       0.1706      0.74795 BIOCARTA_VIP_PATHWAY
BIOCARTA_VITCB_PATHWAY                   SET       9     0.056847    0.0012399      0.29159      0.42271 BIOCARTA_VITCB_PATHWAY
BIOCARTA_VOBESITY_PATHWAY                SET       8      0.15044    0.0030939      0.31828      0.31822 BIOCARTA_VOBESITY_PATHWAY
BIOCARTA_WNT_LRP6_PATHWAY                SET       6      0.29967    0.0053373      0.32722      0.17989 BIOCARTA_WNT_LRP6_PATHWAY
BIOCARTA_WNT_PATHWAY                     SET      23       0.2278    0.0079402      0.18681      0.11136 BIOCARTA_WNT_PATHWAY
BLALOCK_ALZHEIMERS_DISEASE_DN            SET    1160     0.043305     0.010392     0.024957     0.041361 BLALOCK_ALZHEIMERS_DISEASE_DN
BLALOCK_ALZHEIMERS_DISEASE_I...1         SET     156      0.10813    0.0097809     0.060894     0.037901 BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN
BLALOCK_ALZHEIMERS_DISEASE_I...2         SET     364    -0.042826   -0.0058845     0.043789      0.83596 BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP
BLALOCK_ALZHEIMERS_DISEASE_UP            SET    1568     0.028947    0.0079829      0.02187     0.092821 BLALOCK_ALZHEIMERS_DISEASE_UP
BLANCO_MELO_BETA_INTERFERON_...1         SET     196      0.11671     0.011821     0.058816     0.023613 BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN
BLANCO_MELO_BETA_INTERFERON_...2         SET     354    -0.066123   -0.0089625     0.047051      0.92003 BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP
BLANCO_MELO_BRONCHIAL_EPITHE...1         SET     169   -0.0052866  -0.00049756     0.059338       0.5355 BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN
BLANCO_MELO_BRONCHIAL_EPITHE...2         SET     598     -0.10374    -0.018155     0.035432      0.99829 BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP
BLANCO_MELO_BRONCHIAL_EPITHE...3         SET      79     -0.04044   -0.0026085     0.087049      0.67887 BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN
BLANCO_MELO_BRONCHIAL_EPITHE...4         SET     127     0.016886    0.0013793     0.074882       0.4108 BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP
BLANCO_MELO_COVID19_BRONCHIA...1         SET      51       0.2527     0.013106       0.1253     0.021866 BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN
BLANCO_MELO_COVID19_BRONCHIA...2         SET     140    -0.072641   -0.0062275     0.074442      0.83541 BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP
BLANCO_MELO_COVID19_SARS_COV...1         SET      91    -0.055919     -0.00387     0.095872      0.72014 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN
BLANCO_MELO_COVID19_SARS_COV...2         SET      70     -0.03204   -0.0019459      0.11118       0.6134 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN
BLANCO_MELO_COVID19_SARS_COV...3         SET     392    -0.017058   -0.0024305     0.043693      0.65187 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP
BLANCO_MELO_COVID19_SARS_COV...4         SET     453    -0.014997   -0.0022934     0.040864      0.64319 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP
BLANCO_MELO_COVID19_SARS_COV...5         SET      72    -0.038072   -0.0023449     0.099139      0.64952 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN
BLANCO_MELO_COVID19_SARS_COV...6         SET      73      0.22382      0.01388      0.10709     0.018318 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP
BLANCO_MELO_COVID19_SARS_COV...7         SET      19    -0.031127  -0.00098622      0.18639      0.56631 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN
BLANCO_MELO_COVID19_SARS_COV...8         SET     314    -0.059895   -0.0076541     0.051413      0.87798 BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP
BLANCO_MELO_COVID19_SARS_COV...9         SET      14      0.35961    0.0097817      0.23023     0.059155 BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN
BLANCO_MELO_COVID19_SARS_COV...10        SET     136     -0.10509   -0.0088802     0.070231       0.9327 BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP
BLANCO_MELO_COVID19_SARS_COV...11        SET     169     0.070368    0.0066229     0.059423      0.11818 BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN
BLANCO_MELO_COVID19_SARS_COV...12        SET     148     -0.06638   -0.0058498     0.072818        0.819 BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP
BLANCO_MELO_HUMAN_PARAINFLUE...1         SET     105     0.090933    0.0067574     0.080783      0.13017 BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN
BLANCO_MELO_HUMAN_PARAINFLUE...2         SET     195     0.025413    0.0025674     0.065772      0.34961 BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP
BLANCO_MELO_INFLUENZA_A_INFE...1         SET     107     0.099987    0.0075003     0.073694     0.087434 BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN
BLANCO_MELO_INFLUENZA_A_INFE...2         SET      37    -0.029942   -0.0013232      0.15038      0.57891 BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP
BLANCO_MELO_MERS_COV_INFECTI...1         SET      35     -0.01625   -0.0006985      0.13677      0.54729 BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN
BLANCO_MELO_MERS_COV_INFECTI...2         SET     255    -0.038908   -0.0044879     0.053122      0.76804 BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP
BLANCO_MELO_RESPIRATORY_SYNC...1         SET     107   -0.0033021   -0.0002477      0.07823      0.51683 BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN
BLANCO_MELO_RESPIRATORY_SYNC...2         SET     276     0.010411    0.0012487     0.054797      0.42466 BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP
BLANCO_MELO_SARS_COV_1_INFEC...1         SET       9     -0.56944    -0.012421      0.24335      0.99035 BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_DN
BLANCO_MELO_SARS_COV_1_INFEC...2         SET      12      0.10537    0.0026538      0.21698      0.31362 BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP
BLUM_RESPONSE_TO_SALIRASIB_DN            SET     321      0.03749    0.0048431     0.046424      0.20968 BLUM_RESPONSE_TO_SALIRASIB_DN
BLUM_RESPONSE_TO_SALIRASIB_UP            SET     236     0.028206    0.0031315     0.051693      0.29266 BLUM_RESPONSE_TO_SALIRASIB_UP
BOCHKIS_FOXA2_TARGETS                    SET     417     0.031141    0.0045734     0.041478      0.22639 BOCHKIS_FOXA2_TARGETS
BOGNI_TREATMENT_RELATED_MYEL...1         SET      30      0.11166    0.0044441      0.15706      0.23858 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN
BOGNI_TREATMENT_RELATED_MYEL...2         SET      27      0.02343   0.00088475      0.13602      0.43162 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP
BOHN_PRIMARY_IMMUNODEFICIENC...1         SET      36     -0.37404    -0.016305      0.14469      0.99513 BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN
BOHN_PRIMARY_IMMUNODEFICIENC...2         SET      45     0.095048    0.0046313      0.12412      0.22192 BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP
BONCI_TARGETS_OF_MIR15A_AND_...          SET      91     0.036457    0.0025231     0.089135      0.34127 BONCI_TARGETS_OF_MIR15A_AND_MIR16_1
BONOME_OVARIAN_CANCER_POOR_S...1         SET      19     -0.08185   -0.0025933      0.16482      0.69026 BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN
BONOME_OVARIAN_CANCER_POOR_S...2         SET      29      0.10848     0.004245      0.16198      0.25154 BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP
BONOME_OVARIAN_CANCER_SURVIV...1         SET     224      0.11046     0.011951     0.056233     0.024757 BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING
BONOME_OVARIAN_CANCER_SURVIV...2         SET     465     0.026115    0.0040447      0.03996      0.25671 BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING
BOQUEST_STEM_CELL_CULTURED_V...1         SET      31     -0.21616   -0.0087453      0.16001      0.91163 BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN
BOQUEST_STEM_CELL_CULTURED_V...2         SET     402    0.0098155    0.0014159     0.045359      0.41434 BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP
BOQUEST_STEM_CELL_DN                     SET     213     0.045446    0.0047962     0.061986      0.23174 BOQUEST_STEM_CELL_DN
BOQUEST_STEM_CELL_UP                     SET     240    -0.083355   -0.0093313     0.060788      0.91484 BOQUEST_STEM_CELL_UP
BORCZUK_MALIGNANT_MESOTHELIO...1         SET      90     0.027017    0.0018595     0.085767      0.37638 BORCZUK_MALIGNANT_MESOTHELIOMA_DN
BORCZUK_MALIGNANT_MESOTHELIO...2         SET     284     0.023347    0.0028398     0.048088      0.31366 BORCZUK_MALIGNANT_MESOTHELIOMA_UP
BORLAK_LIVER_CANCER_EGF_UP               SET      49   -0.0037618  -0.00019125      0.13258      0.51132 BORLAK_LIVER_CANCER_EGF_UP
BOSCO_ALLERGEN_INDUCED_TH2_A...          SET     140      0.13355     0.011449     0.073581     0.034768 BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE
BOSCO_EPITHELIAL_DIFFERENTIA...          SET      60    -0.090518   -0.0050909      0.11072      0.79318 BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
BOSCO_INTERFERON_INDUCED_ANT...          SET      73     -0.13077     -0.00811     0.097858      0.90928 BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE
BOSCO_TH1_CYTOTOXIC_MODULE               SET     111    -0.023125   -0.0017667     0.088566      0.60299 BOSCO_TH1_CYTOTOXIC_MODULE
BOUDOUKHA_BOUND_BY_IGF2BP2               SET      98    -0.018332   -0.0013163     0.081954       0.5885 BOUDOUKHA_BOUND_BY_IGF2BP2
BOWIE_RESPONSE_TO_EXTRACELLU...          SET      17    -0.021412  -0.00064175       0.1993      0.54278 BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX
BOWIE_RESPONSE_TO_TAMOXIFEN              SET      17     -0.11204   -0.0033579      0.19386      0.71834 BOWIE_RESPONSE_TO_TAMOXIFEN
