# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a6_Lhx1.14_1             COVAR   15085    -0.015864    -0.044277     0.006745      0.99066 Neuron_Slc17a6_Lhx1.14_1
Endothelial_Stalk_Flt1_Cdkn2...      COVAR   15085    -0.010495    -0.028354    0.0043645       0.9919 Endothelial_Stalk_Flt1_Cdkn2b.15_1
Endothelial_Stalk_Flt1_Lcn2....      COVAR   15085    -0.006873     -0.01944    0.0037716      0.96579 Endothelial_Stalk_Flt1_Lcn2.15_2
Mural_Rgs5Acta2_Cnn1.16_1            COVAR   15085    -0.015501    -0.041789     0.004395      0.99979 Mural_Rgs5Acta2_Cnn1.16_1
Mural_Rgs5Acta2_Ccnd1.16_2           COVAR   15085    -0.015285    -0.042493    0.0041134       0.9999 Mural_Rgs5Acta2_Ccnd1.16_2
Mural_Rgs5Acta2_Kcnj8.16_3           COVAR   15085    -0.013227    -0.038578     0.003716      0.99981 Mural_Rgs5Acta2_Kcnj8.16_3
Mural_Rgs5Acta2_Col3a1.16_4          COVAR   15085   -0.0068095    -0.021236    0.0028737      0.99109 Mural_Rgs5Acta2_Col3a1.16_4
Endothelial_Tip_Dcn_Rbp4.17_1        COVAR   15085    -0.015718    -0.043008    0.0041078      0.99993 Endothelial_Tip_Dcn_Rbp4.17_1
Endothelial_Tip_Dcn_Agt.17_2         COVAR   15085    -0.004479    -0.013328    0.0029844      0.93328 Endothelial_Tip_Dcn_Agt.17_2
Endothelial_Tip_Dcn_Mgp.17_3         COVAR   15085   -0.0096073    -0.027705     0.003619      0.99603 Endothelial_Tip_Dcn_Mgp.17_3
Endothelial_Tip_Dcn_Il33.17_4        COVAR   15085   -0.0069422    -0.020375    0.0033966      0.97951 Endothelial_Tip_Dcn_Il33.17_4
Neuron_Slc17a7_Cbln4.2_1             COVAR   15085     0.010515     0.029863    0.0080056     0.094529 Neuron_Slc17a7_Cbln4.2_1
Neuron_Slc17a6_Htr1a.2_2             COVAR   15085    0.0031041    0.0088376    0.0075852      0.34119 Neuron_Slc17a6_Htr1a.2_2
Neuron_Slc17a6_Nts.2_3               COVAR   15085    0.0073665       0.0212    0.0069809      0.14567 Neuron_Slc17a6_Nts.2_3
Neuron_Slc17a6_Nnat.2_4              COVAR   15085    0.0054486     0.015639     0.007517      0.23428 Neuron_Slc17a6_Nnat.2_4
Neuron_Slc17a6_Nell1.2_5             COVAR   15085    0.0082637     0.022953    0.0090761      0.18129 Neuron_Slc17a6_Nell1.2_5
Neuron_Slc17a6_Nefm.2_6              COVAR   15085    0.0073052     0.020284    0.0090761      0.21045 Neuron_Slc17a6_Nefm.2_6
Neuron_Slc17a6_Grp.2_7               COVAR   15085    0.0017831    0.0049623    0.0088098      0.41981 Neuron_Slc17a6_Grp.2_7
Neuron_Slc17a7-Slc17a6_Nxph3...3     COVAR   15085   -0.0034189   -0.0098513    0.0071065      0.68477 Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1
Neuron_Slc17a7_Nxph3-Sema3c....      COVAR   15085     0.028091     0.078938    0.0090939    0.0010061 Neuron_Slc17a7_Nxph3-Sema3c.3_10
Neuron_Slc17a7_Nxph3-Ajap1.3...      COVAR   15085    0.0090626     0.025979    0.0071659        0.103 Neuron_Slc17a7_Nxph3-Ajap1.3_11
Neuron_Slc17a7-Slc17a6_Nxph3...1     COVAR   15085    0.0047743     0.013307    0.0083879      0.28462 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2
Neuron_Slc17a7-Slc17a6_Nxph3...2     COVAR   15085    0.0064709     0.018094    0.0081882      0.21469 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3
Neuron_Slc17a7_Nxph3-Hpcal1-...2     COVAR   15085    0.0017685    0.0055334    0.0039092      0.32549 Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4
Neuron_Slc17a7_Nxph3-Hpcal1-...1     COVAR   15085    0.0030195    0.0092175    0.0047711      0.26341 Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5
Neuron_Slc17a7_Nxph3-Hpcal-I...      COVAR   15085       0.0142     0.039569    0.0095722     0.068988 Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6
Neuron_Slc17a7_Nxph3-Hpcal-K...      COVAR   15085     0.013908     0.038825    0.0091306     0.063864 Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7
Neuron_Slc17a7_Nxph3-Cplx3-H...      COVAR   15085    0.0065937     0.018665    0.0078029      0.19905 Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8
Neuron_Slc17a7_Nxph3-Cplx3-P...      COVAR   15085    0.0069098     0.020093    0.0059298      0.12197 Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9
Neuron_Slc17a7_C1ql2-Cck.4_1         COVAR   15085     0.030951     0.085979    0.0086208   0.00016577 Neuron_Slc17a7_C1ql2-Cck.4_1
Neuron_Slc17a7_C1ql2-Penk.4_2        COVAR   15085     0.033859     0.094057    0.0087968   5.9552e-05 Neuron_Slc17a7_C1ql2-Penk.4_2
Neuron_Slc17a7_Fibcd1-Lypd1....      COVAR   15085     0.026488     0.073737     0.009962    0.0039244 Neuron_Slc17a7_Fibcd1-Lypd1.5_1
Neuron_Slc17a7_Reln.5_10             COVAR   15085    0.0092414     0.026721     0.006139     0.066126 Neuron_Slc17a7_Reln.5_10
Neuron_Slc17a7_Cbln1-Gpr88.5...      COVAR   15085     0.016585     0.045895    0.0090541     0.033506 Neuron_Slc17a7_Cbln1-Gpr88.5_11
Neuron_Slc17a7_Cbln1-Trps1.5...      COVAR   15085     0.014142     0.040432    0.0071168     0.023462 Neuron_Slc17a7_Cbln1-Trps1.5_12
Neuron_Slc17a7_Ptgfr.5_13            COVAR   15085     0.002674    0.0079731     0.005397      0.31014 Neuron_Slc17a7_Ptgfr.5_13
Neuron_Slc17a7_Fezf2-Efna5.5...      COVAR   15085     0.021999     0.060781    0.0089394    0.0069352 Neuron_Slc17a7_Fezf2-Efna5.5_14
Neuron_Slc17a7_Fezf2-Rxfp1.5...      COVAR   15085     0.022093     0.061768    0.0080176    0.0029336 Neuron_Slc17a7_Fezf2-Rxfp1.5_15
Neuron_Slc17a7_Fibcd1-Nrip3....      COVAR   15085     0.027898     0.078158    0.0090008   0.00097112 Neuron_Slc17a7_Fibcd1-Nrip3.5_2
Neuron_Slc17a7_Fibcd1-Nptx2....      COVAR   15085     0.026107     0.072608    0.0094167    0.0027854 Neuron_Slc17a7_Fibcd1-Nptx2.5_3
Neuron_Slc17a7_Fibcd1-Kitl.5...      COVAR   15085     0.028535     0.079465    0.0090994   0.00085817 Neuron_Slc17a7_Fibcd1-Kitl.5_4
Neuron_Slc17a7_Fibcd1-Grm5.5...      COVAR   15085     0.016609     0.047266    0.0056005    0.0015126 Neuron_Slc17a7_Fibcd1-Grm5.5_5
Neuron_Slc17a7_Dcn-Pou3f1.5_6        COVAR   15085     0.022994     0.063627    0.0099453     0.010396 Neuron_Slc17a7_Dcn-Pou3f1.5_6
Neuron_Slc17a7_FIbcd1-Inhba....      COVAR   15085     0.025233     0.070281    0.0092042    0.0030622 Neuron_Slc17a7_FIbcd1-Inhba.5_7
Neuron_Slc17a7_Fibcd1-Fos.5_8        COVAR   15085     0.016521     0.046823    0.0083396     0.023802 Neuron_Slc17a7_Fibcd1-Fos.5_8
Neuron_Slc17a7_Dcn-Camk2d.5_9        COVAR   15085     0.016437     0.045945    0.0077483     0.016955 Neuron_Slc17a7_Dcn-Camk2d.5_9
Neuron_Slc17a7_Pvrl3-Nos1.6_1        COVAR   15085     0.026068     0.072018    0.0092996    0.0025342 Neuron_Slc17a7_Pvrl3-Nos1.6_1
Neuron_Slc17a7_Pvrl3-Grm5.6_2        COVAR   15085     0.025005     0.068725    0.0068652   0.00013564 Neuron_Slc17a7_Pvrl3-Grm5.6_2
Neuron_Slc17a7_Pvrl3-St18.6_3        COVAR   15085     0.023018     0.063322    0.0085479    0.0035462 Neuron_Slc17a7_Pvrl3-St18.6_3
Neuron_Slc17a7_Rgs14.6_4             COVAR   15085     0.020786     0.057719    0.0078196     0.003933 Neuron_Slc17a7_Rgs14.6_4
Neuron_Slc17a7_Calb2-Vgll3.6...      COVAR   15085     0.018209     0.050917    0.0073845    0.0068414 Neuron_Slc17a7_Calb2-Vgll3.6_5
Neuron_Slc17a7_Calb2-Adcyap1...      COVAR   15085    0.0098418     0.026985    0.0083096      0.11814 Neuron_Slc17a7_Calb2-Adcyap1.6_6
Neuron_Slc17a7_Pvrl3-Inhba.6...      COVAR   15085     0.026684     0.074095    0.0086304   0.00099658 Neuron_Slc17a7_Pvrl3-Inhba.6_7
Neuron_Slc17a7_Pvrl3-Fos.6_8         COVAR   15085     0.010835     0.030512    0.0078953     0.084994 Neuron_Slc17a7_Pvrl3-Fos.6_8
Astrocyte_Gja1_Nnat.7_1              COVAR   15085    -0.010355    -0.026824    0.0053712      0.97305 Astrocyte_Gja1_Nnat.7_1
Astrocyte_Gja1_Myoc.7_2              COVAR   15085    -0.011627    -0.030541    0.0051275      0.98831 Astrocyte_Gja1_Myoc.7_2
Astrocyte_Gja1_Fabp7.7_3             COVAR   15085   -0.0060018    -0.016264    0.0048838      0.89044 Astrocyte_Gja1_Fabp7.7_3
Oligodendrocyte_Trf_Plin3.8_1        COVAR   15085   -0.0041178    -0.011058    0.0050609      0.79207 Oligodendrocyte_Trf_Plin3.8_1
Oligodendrocyte_Trf_Ndrg2.8_2        COVAR   15085   -0.0011277   -0.0030429    0.0051225      0.58712 Oligodendrocyte_Trf_Ndrg2.8_2
Oligodendrocyte_Trf_Il33.8_3         COVAR   15085   -0.0048534    -0.012853    0.0054979      0.81131 Oligodendrocyte_Trf_Il33.8_3
Oligodendrocyte_Trf_Man1a.8_4        COVAR   15085   -0.0044154    -0.011893    0.0050607      0.80852 Oligodendrocyte_Trf_Man1a.8_4
Oligodendrocyte_Trf_Ctps.8_5         COVAR   15085    -0.001476   -0.0043678    0.0033391      0.67077 Oligodendrocyte_Trf_Ctps.8_5
Polydendrocyte_Tnr_Pdgfa.9_1         COVAR   15085   -0.0049537    -0.013743    0.0049346      0.84227 Polydendrocyte_Tnr_Pdgfa.9_1
Polydendrocyte_Tnr_Bmp4.9_2          COVAR   15085    -0.011766    -0.033692    0.0049441      0.99133 Polydendrocyte_Tnr_Bmp4.9_2
Polydendrocyte_Tnr_Cspg5.9_3         COVAR   15085    -0.010882    -0.030275    0.0056689      0.97253 Polydendrocyte_Tnr_Cspg5.9_3
Polydendrocyte_Tnr_Ptprz1.9_4        COVAR   15085   -0.0060587       -0.017    0.0054819      0.86546 Polydendrocyte_Tnr_Ptprz1.9_4
