# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Astrocyte_Gja1_Sparc-Car2.4_2       COVAR   15078  -6.6761e-05  -0.00017514    0.0056674       0.5047 Astrocyte_Gja1_Sparc-Car2.4_2
Astrocyte_Gja1_Notum.4_3            COVAR   15078   -0.0036088   -0.0099095    0.0049781      0.76575 Astrocyte_Gja1_Notum.4_3
Polydendrocye_Tnr_Cspg5.5_1         COVAR   15078    0.0044457     0.012345    0.0058343      0.22304 Polydendrocye_Tnr_Cspg5.5_1
Polydendrocye_Tnr_Bmp4.5_2          COVAR   15078    0.0025428    0.0074165    0.0047697      0.29698 Polydendrocye_Tnr_Bmp4.5_2
Polydendrocye_Tnr_Pdgfa.5_3         COVAR   15078   -0.0016811   -0.0048864    0.0044363      0.64764 Polydendrocye_Tnr_Pdgfa.5_3
Polydendrocye_Tnr_Ctps.5_4          COVAR   15078   0.00014535   0.00043537    0.0032538      0.48218 Polydendrocye_Tnr_Ctps.5_4
Macrophage_C1qb_Mrc1.6_1            COVAR   15078   -0.0010558   -0.0032208     0.002969      0.63893 Macrophage_C1qb_Mrc1.6_1
Microglia_C1qb_Tmem119.6_2          COVAR   15078   -0.0012085   -0.0032449    0.0048345      0.59869 Microglia_C1qb_Tmem119.6_2
Endothelial_Stalk_Flt1_Car4....     COVAR   15078    0.0087058     0.023765    0.0047819     0.034346 Endothelial_Stalk_Flt1_Car4.7_1
Endothelial_Stalk_Flt1_Gkn3....     COVAR   15078     0.008129     0.022553    0.0044364      0.03346 Endothelial_Stalk_Flt1_Gkn3.7_2
Mural_Rgs5Acta2_Olfr558.8_1         COVAR   15078   -0.0086282    -0.025041    0.0039066      0.98639 Mural_Rgs5Acta2_Olfr558.8_1
Mural_Rgs5Acta2_Cnn1.8_2            COVAR   15078   -0.0022177   -0.0065448    0.0035352      0.73477 Mural_Rgs5Acta2_Cnn1.8_2
Mural_Rgs5Acta2_Ccnd1.8_3           COVAR   15078   -0.0038471    -0.011112    0.0041028      0.82579 Mural_Rgs5Acta2_Ccnd1.8_3
Mural_Rgs5Acta2_Kcnj8.8_4           COVAR   15078   -0.0035564    -0.010691    0.0036199      0.83706 Mural_Rgs5Acta2_Kcnj8.8_4
Mural_Rgs5Acta2_Col3a1.8_5          COVAR   15078    0.0024452    0.0076852    0.0029701      0.20518 Mural_Rgs5Acta2_Col3a1.8_5
Endothelial_Tip_Dcn.9_1             COVAR   15078   -0.0014226   -0.0039856    0.0047288      0.61823 Endothelial_Tip_Dcn.9_1
