# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2-Th_Nr4a2.2_10       COVAR   15078    0.0021978    0.0061337    0.0069647      0.37617 Neuron_Gad1Gad2-Th_Nr4a2.2_10
Neuron_Gad1Gad2_Sst-Pdyn.2_2        COVAR   15078   0.00097476     0.002686    0.0075027      0.44832 Neuron_Gad1Gad2_Sst-Pdyn.2_2
Neuron_Gad1Gad2_Sst-Calb2.2_3       COVAR   15078   -0.0089423    -0.025219    0.0069679      0.90031 Neuron_Gad1Gad2_Sst-Calb2.2_3
Neuron_Gad1Gad2_Sst-Crh.2_4         COVAR   15078   -0.0011458   -0.0031672    0.0077865      0.55849 Neuron_Gad1Gad2_Sst-Crh.2_4
Neuron_Gad1Gad2_Sst-Nr2f2.2_5       COVAR   15078     0.008923     0.024833    0.0073707      0.11303 Neuron_Gad1Gad2_Sst-Nr2f2.2_5
Neuron_Gad1Gad2_Pvalb-Unc5b....     COVAR   15078    0.0068077     0.019571    0.0059092      0.12466 Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
Neuron_Gad1Gad2_Pvalb.2_7           COVAR   15078     0.010213     0.028019    0.0079389     0.099146 Neuron_Gad1Gad2_Pvalb.2_7
Neuron_Gad1Gad2_Pvalb-Nefm.2...     COVAR   15078    0.0068579     0.018788    0.0073277      0.17467 Neuron_Gad1Gad2_Pvalb-Nefm.2_8
Neuron_Gad1Gad2_Pvalb-Necab1...     COVAR   15078    0.0082559     0.022533    0.0081045      0.15419 Neuron_Gad1Gad2_Pvalb-Necab1.2_9
Neuron_Slc17a7_Syt6-Sema5a.3...     COVAR   15078   -0.0087419    -0.023987    0.0094174      0.82336 Neuron_Slc17a7_Syt6-Sema5a.3_1
Neuron_Slc17a7-Slc17a8_Syt6-...     COVAR   15078    -0.021406    -0.059539    0.0082695      0.99518 Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
Neuron_Slc17a7_Syt6-Bdnf.3_11       COVAR   15078   -0.0057823    -0.016745    0.0063407      0.81909 Neuron_Slc17a7_Syt6-Bdnf.3_11
Neuron_Slc17a7_Syt6-Kit.3_12        COVAR   15078    -0.010716    -0.029631    0.0094881      0.87063 Neuron_Slc17a7_Syt6-Kit.3_12
Neuron_Slc17a7_Syt6-Fos.3_13        COVAR   15078    -0.010008    -0.027916    0.0087548      0.87349 Neuron_Slc17a7_Syt6-Fos.3_13
Neuron_Slc17a7_Syt6-Etv1.3_2        COVAR   15078   -0.0079933     -0.02255    0.0081442      0.83681 Neuron_Slc17a7_Syt6-Etv1.3_2
Neuron_Slc17a7_Syt6-Efna5.3_3       COVAR   15078   -0.0087832    -0.024103    0.0094276      0.82423 Neuron_Slc17a7_Syt6-Efna5.3_3
Neuron_Slc17a7_Syt6-Cyp26b1....     COVAR   15078   -0.0089616    -0.024697     0.009222      0.83441 Neuron_Slc17a7_Syt6-Cyp26b1.3_4
Neuron_Slc17a7_Syt6-Slc30a3....     COVAR   15078   -0.0088681     -0.02442    0.0087332      0.84505 Neuron_Slc17a7_Syt6-Slc30a3.3_5
Neuron_Slc17a7_Syt6-Slc24a2....     COVAR   15078   -0.0023834   -0.0066501    0.0064736      0.64363 Neuron_Slc17a7_Syt6-Slc24a2.3_6
Neuron_Slc17a7_Syt6-Lypd1.3_7       COVAR   15078    -0.010152    -0.027925    0.0093403      0.86144 Neuron_Slc17a7_Syt6-Lypd1.3_7
NeuronSlc17a7-Slc17a6_Syt6-N...     COVAR   15078    -0.017479    -0.048313    0.0093265      0.96954 NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
Neuron_Slc17a7_Syt6-Sema3c.3...     COVAR   15078   -0.0076947    -0.021261    0.0090491      0.80242 Neuron_Slc17a7_Syt6-Sema3c.3_9
