# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2_Drd1-Pdyn.3_2        COVAR   15078   -0.0010241   -0.0028259    0.0066629      0.56108 Neuron_Gad1Gad2_Drd1-Pdyn.3_2
Neuron_Gad1Gad2_Adora2a.3_3          COVAR   15078   -0.0011998   -0.0032553    0.0068605      0.56942 Neuron_Gad1Gad2_Adora2a.3_3
Neuron_Gad1Gad2_Cadm2.3_4            COVAR   15078    0.0038244     0.010508    0.0057855       0.2543 Neuron_Gad1Gad2_Cadm2.3_4
Neuron_Gad1Gad2_Drd1-Pde1c.3...      COVAR   15078   -0.0038505    -0.010612    0.0067237      0.71656 Neuron_Gad1Gad2_Drd1-Pde1c.3_5
Neuron_Gad1Gad2_Adora2a-Pde1...      COVAR   15078    0.0030211     0.008294    0.0067781      0.32791 Neuron_Gad1Gad2_Adora2a-Pde1c.3_6
Neuron_Gad1Gad2_Sphkap-Tmem2...      COVAR   15078   -0.0011489   -0.0031425    0.0073907      0.56177 Neuron_Gad1Gad2_Sphkap-Tmem255a.3_7
Neuron_Gad1Gad2_Sphkap-Cpne4...      COVAR   15078    -0.016831    -0.047216    0.0060037      0.99747 Neuron_Gad1Gad2_Sphkap-Cpne4.3_8
Neuron_Gad1Gad2-Th_Adora2a-T...      COVAR   15078  -0.00066777   -0.0018212    0.0071762      0.53707 Neuron_Gad1Gad2-Th_Adora2a-Th.3_9
Polydendrocyte_Tnr_Pdgfa-Pik...      COVAR   15078   -0.0018128    -0.005064    0.0053658      0.63226 Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1
Polydendrocyte_Tnr_Pdgfa-Tme...      COVAR   15078    0.0015101    0.0042091    0.0049075      0.37915 Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2
Polydendrocyte_Tnr_Opalin.4_3        COVAR   15078   -0.0021578   -0.0060888    0.0042866      0.69265 Polydendrocyte_Tnr_Opalin.4_3
Polydendrocyte_Tnr_Bmp4.4_4          COVAR   15078   -0.0033499   -0.0093444    0.0057487      0.71995 Polydendrocyte_Tnr_Bmp4.4_4
Polydendrocyte_Tnr_Cspg5.4_5         COVAR   15078   -0.0043637    -0.011981    0.0062739      0.75663 Polydendrocyte_Tnr_Cspg5.4_5
Mitotic_MkI67.4_6                    COVAR   15078     0.002158     0.007029    0.0027667       0.2177 Mitotic_MkI67.4_6
Polydendrocyte_Tnr_Cyth3.4_7         COVAR   15078    0.0037125     0.011237    0.0025519     0.072875 Polydendrocyte_Tnr_Cyth3.4_7
Astrocyte_Gja1_Gfap.5_1              COVAR   15078   -0.0021359   -0.0055731    0.0058444      0.64261 Astrocyte_Gja1_Gfap.5_1
Astrocyte_Gja1_Crym.5_2              COVAR   15078   -0.0014477   -0.0038151    0.0055099      0.60363 Astrocyte_Gja1_Crym.5_2
Ependymal_Ccdc153.6_1                COVAR   15078   0.00010394   0.00030471    0.0032844      0.48738 Ependymal_Ccdc153.6_1
Endothelial_Stalk_Flt1_Apold...      COVAR   15078    0.0053348     0.014856    0.0043745      0.11133 Endothelial_Stalk_Flt1_Apold1.7_1
Endothelial_Stalk_Flt1_Cdkn1...      COVAR   15078    0.0066867     0.018285    0.0045968     0.072895 Endothelial_Stalk_Flt1_Cdkn1c.7_2
Endothelial_Stalk_Flt1_Mgp.7...      COVAR   15078    0.0039015     0.010933    0.0041554       0.1739 Endothelial_Stalk_Flt1_Mgp.7_3
Endothelial_Stalk_Flt1_Lcn2....      COVAR   15078    0.0057279     0.016029    0.0042712     0.089962 Endothelial_Stalk_Flt1_Lcn2.7_4
Endothelial_Stalk_Flt1_Car4....      COVAR   15078    0.0065478     0.017999    0.0046459     0.079374 Endothelial_Stalk_Flt1_Car4.7_5
Endothelial_Stalk_Flt1_Angpt...      COVAR   15078     0.008206     0.022602    0.0045671     0.036198 Endothelial_Stalk_Flt1_Angpt2.7_6
Mural_Rgs5Acta2_Acta2.8_1            COVAR   15078   -0.0040853    -0.011083    0.0045139      0.81727 Mural_Rgs5Acta2_Acta2.8_1
Mural_Rgs5Acta2_Kcnj8.8_2            COVAR   15078   -0.0053936    -0.015845     0.003831       0.9204 Mural_Rgs5Acta2_Kcnj8.8_2
Mural_Rgs5Acta2_Lmcd1.8_3            COVAR   15078   0.00043397    0.0013344     0.003107      0.44446 Mural_Rgs5Acta2_Lmcd1.8_3
Mural_Rgs5Acta2_Rgs5.8_4             COVAR   15078   -0.0032326   -0.0088359    0.0046235      0.75777 Mural_Rgs5Acta2_Rgs5.8_4
Mural_Rgs5Acta2_Pappa2.8_5           COVAR   15078   -0.0018505   -0.0058177    0.0026048      0.76127 Mural_Rgs5Acta2_Pappa2.8_5
Endothelial_Tip_Dcn_Mgp.9_1          COVAR   15078     0.002538    0.0072514    0.0039747      0.26157 Endothelial_Tip_Dcn_Mgp.9_1
Endothelial_Tip_Dcn_Col15a1....      COVAR   15078    0.0026456    0.0076178    0.0037988      0.24308 Endothelial_Tip_Dcn_Col15a1.9_2
Endothelial_Tip_Dcn_Ifitm1.9...      COVAR   15078    0.0010038    0.0028479     0.003777      0.39522 Endothelial_Tip_Dcn_Ifitm1.9_3
