Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_GP_level2	Neuron_Slc17a6_Cck.2_2	15078	-0.0060833	-0.016671	0.0064176	0.8284	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Satb1.2_6	15078	-0.0074531	-0.020418	0.0069571	0.85797	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Tac1.2_1	15078	-0.0064814	-0.018502	0.0056714	0.87344	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Kcnj8.8_2	15078	-0.0053936	-0.015845	0.003831	0.9204	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Pappa.2_18	15078	-0.0093544	-0.025899	0.0065623	0.92298	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Cadm2.2_10	15078	-0.011201	-0.032316	0.0042312	0.99594	1	1
DropViz_GP_level2	Neuron_Gad1Gad2_Sphkap-Cpne4.3_8	15078	-0.016831	-0.047216	0.0060037	0.99747	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Chrm2.1_25	15078	0.015064	0.043922	0.0061212	0.0069342	0.7142226	1
DropViz_HC_level2	Endothelial_Stalk_Flt1_Cdkn2b.15_1	15078	0.0070823	0.019135	0.0043074	0.050078	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Pcdh11x.1_10	15078	0.010496	0.030293	0.0064526	0.051919	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_Tac1.1_6	15078	0.012289	0.034129	0.0076012	0.052987	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Spon1.1_5	15078	0.010333	0.029083	0.0068516	0.065784	1	1
DropViz_HC_level2	Endothelial_Stalk_Flt1_Lcn2.15_2	15078	0.0051663	0.014613	0.0037133	0.082079	1	1
DropViz_HC_level2	Ependymal_Ccdc153.11_1	15078	0.0052549	0.013828	0.0041422	0.1023	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Mgp.17_3	15078	0.0045078	0.012999	0.0035894	0.10459	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Grm1.1_9	15078	0.0084483	0.023844	0.0070378	0.115	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Nnat.1_16	15078	0.006974	0.020565	0.0059773	0.12167	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Phlda1.1_18	15078	0.007961	0.022831	0.0069489	0.12598	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Man1a.8_4	15078	0.0053463	0.014401	0.0050175	0.14333	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_Gfra1.1_7	15078	0.0068697	0.019384	0.0065656	0.14771	1	1
DropViz_HC_level2	Gad1Gad2Slc17a8_Htr3a_Ktcd12.1_24	15078	0.0083294	0.023487	0.0080762	0.1512	1	1
DropViz_HC_level2	Choroid_Plexus_Ttr.12_1	15078	0.0038538	0.010368	0.0039527	0.16479	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Agt.17_2	15078	0.0028681	0.0085349	0.0029504	0.16551	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Cdc20.13_3	15078	0.0033433	0.0099268	0.0035567	0.17362	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Pvalb_C1ql1.1_1	15078	0.0064546	0.018364	0.0069713	0.17726	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Krt73.1_23	15078	0.0071381	0.020051	0.0083081	0.19513	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Il33.17_4	15078	0.002888	0.008476	0.0033657	0.19543	1	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Fos.6_8	15078	0.0064334	0.018116	0.0078427	0.20603	1	1
DropViz_HC_level2	Neuron_Gad1Gad2Slc17a8_Sst_Ncam2.1_4	15078	0.0062636	0.017522	0.0076445	0.2063	1	1
DropViz_HC_level2	Neuron_Slc17a7_Calb2-Adcyap1.6_6	15078	0.0066237	0.01816	0.0082195	0.21017	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Ndrg2.8_2	15078	0.003645	0.0098361	0.0050873	0.23685	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Hist1h2al.13_2	15078	0.0029051	0.008364	0.0041186	0.2403	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Efba5.1_19	15078	0.0042381	0.012374	0.0061172	0.24422	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Kcnj8.16_3	15078	0.0025055	0.0073079	0.0036797	0.24797	1	1
DropViz_HC_level2	Endothelial_Tip_Dcn_Rbp4.17_1	15078	0.0023758	0.006501	0.0040643	0.27943	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Cspg5.9_3	15078	0.003186	0.0088633	0.0056331	0.28585	1	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Grm5.6_2	15078	0.0036991	0.010166	0.0068076	0.29344	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Il33.8_3	15078	0.0029231	0.0077411	0.0054522	0.29594	1	1
DropViz_HC_level2	Gad1Gad2Chat_Htr3a_Chat.1_17	15078	0.0043099	0.012137	0.0081168	0.29772	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Ccnd1.16_2	15078	0.0021611	0.0060084	0.0040845	0.29837	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Tac1.1_13	15078	0.0034359	0.0098747	0.0067956	0.30657	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Plin3.8_1	15078	0.0023456	0.0062993	0.0050091	0.3198	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5	15078	0.0021382	0.0065273	0.0047132	0.32504	1	1
DropViz_HC_level2	Astrocyte_Gja1_Fabp7.7_3	15078	0.0018406	0.0049876	0.0048694	0.35272	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Pdgfa.9_1	15078	0.0016586	0.0046015	0.0049298	0.36827	1	1
DropViz_HC_level2	Neuron_Slc17a7_C1ql2-Cck.4_1	15078	0.0026517	0.0073661	0.0085158	0.37775	1	1
DropViz_HC_level2	Neuron_Slc17a7_Rgs14.6_4	15078	0.0021368	0.0059334	0.0077431	0.39129	1	1
DropViz_HC_level2	Neuron_Slc17a6_Htr1a.2_2	15078	0.0020483	0.0058314	0.0075198	0.39266	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Sema3c.1_27	15078	0.0016209	0.0047398	0.006227	0.39732	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Htr1b.1_26	15078	0.0019554	0.0055628	0.0075774	0.39818	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nts.2_3	15078	0.0014849	0.004273	0.006858	0.4143	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Nptx2.5_3	15078	0.0019969	0.0055533	0.0093386	0.41534	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Ibsp.1_22	15078	0.0014704	0.0042183	0.006997	0.41678	1	1
DropViz_HC_level2	Astrocyte_Gja1_Myoc.7_2	15078	0.0009286	0.0024391	0.005108	0.42787	1	1
DropViz_HC_level2	Neuron_Slc17a7_Calb2-Vgll3.6_5	15078	0.0009861	0.0027573	0.0073147	0.44638	1	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Inhba.6_7	15078	0.00079703	0.0022131	0.0085918	0.46305	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Grm5.5_5	15078	0.00046906	0.0013347	0.0055298	0.4662	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Ptprz1.9_4	15078	0.00017917	0.00050271	0.0054619	0.48692	1	1
DropViz_HC_level2	Neuron_Slc17a7_Ptgfr.5_13	15078	0.00012734	0.00037969	0.0053484	0.4905	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Cpne5.1_20	15078	0.00018117	0.00051336	0.0076334	0.49053	1	1
DropViz_HC_level2	Macrophage_C1qb_Mrc1.10_2	15078	6.9621e-05	0.00020482	0.003256	0.49147	1	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-Nos1.6_1	15078	-0.00011156	-0.0003082	0.0092389	0.50482	1	1
DropViz_HC_level2	Gad1Gad2_Htr3a_Ecel1.1_21	15078	-0.00034343	-0.00098291	0.0069617	0.51967	1	1
DropViz_HC_level2	Gad1Gad2_Cplx3_Rxfp1.1_11	15078	-0.00052731	-0.0015031	0.0077531	0.52711	1	1
DropViz_HC_level2	Oligodendrocyte_Trf_Ctps.8_5	15078	-0.00023979	-0.00070962	0.0033128	0.52885	1	1
DropViz_HC_level2	Neuron_Slc17a7_Cbln1-Gpr88.5_11	15078	-0.00075487	-0.0020888	0.0089715	0.53353	1	1
DropViz_HC_level2	Astrocyte_Gja1_Nnat.7_1	15078	-0.00049619	-0.0012853	0.0053373	0.53703	1	1
DropViz_HC_level2	Neuron_Slc17a7_Cbln4.2_1	15078	-0.0021977	-0.0062416	0.0079689	0.60864	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Rbp4.1_8	15078	-0.0021831	-0.0061846	0.0071805	0.61945	1	1
DropViz_HC_level2	Neuron_Slc17a7_Reln.5_10	15078	-0.0022747	-0.0065766	0.0060661	0.64616	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3	15078	-0.0030605	-0.0085573	0.0081192	0.64689	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nell1.2_5	15078	-0.0035866	-0.0099616	0.0089974	0.65491	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Nrip3.5_2	15078	-0.0037743	-0.010574	0.0088945	0.66434	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nefm.2_6	15078	-0.0038568	-0.010708	0.0089958	0.66594	1	1
DropViz_HC_level2	Microglia_C1qb_Tmem119.10_1	15078	-0.0019642	-0.0052929	0.004382	0.67301	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Sst_Atp2b4.1_3	15078	-0.0021959	-0.0066172	0.0045882	0.68388	1	1
DropViz_HC_level2	Gad1Gad2_Cplx3_Tox.1_12	15078	-0.0035978	-0.010396	0.006928	0.69822	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Col3a1.16_4	15078	-0.0015099	-0.0047091	0.0028377	0.70267	1	1
DropViz_HC_level2	Neuron_Gad1Gad2_Id2_Sfrp2.1_2	15078	-0.0031239	-0.0092467	0.0056511	0.70979	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Bcl11b.1_14	15078	-0.0051618	-0.014524	0.0084458	0.72945	1	1
DropViz_HC_level2	Polydendrocyte_Tnr_Bmp4.9_2	15078	-0.0031823	-0.0091121	0.0049149	0.74133	1	1
DropViz_HC_level2	Mural_Rgs5Acta2_Cnn1.16_1	15078	-0.0029838	-0.0080442	0.0043593	0.75315	1	1
DropViz_HC_level2	Neuron_Slc17a7_Pvrl3-St18.6_3	15078	-0.00581	-0.015982	0.0084683	0.75367	1	1
DropViz_HC_level2	Neuron_Slc17a7_C1ql2-Penk.4_2	15078	-0.0066873	-0.018576	0.0086953	0.77907	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Gabra5.13_5	15078	-0.0047471	-0.013595	0.0057987	0.7935	1	1
DropViz_HC_level2	Neuron_Slc17a7_Dcn-Camk2d.5_9	15078	-0.0063671	-0.017796	0.007633	0.7979	1	1
DropViz_HC_level2	Gad1Gad2_Id2_Prlr.1_15	15078	-0.0071262	-0.020162	0.0080895	0.81081	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Kitl.5_4	15078	-0.0090095	-0.025088	0.0089939	0.84175	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fezf2-Rxfp1.5_15	15078	-0.008407	-0.023504	0.0079622	0.85448	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8	15078	-0.0083588	-0.023659	0.0076667	0.86219	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Lypd1.5_1	15078	-0.011294	-0.031439	0.0098555	0.87408	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9	15078	-0.0069783	-0.020292	0.0058344	0.88415	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Efhd2.13_1	15078	-0.0048098	-0.014047	0.0039779	0.88668	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Ppp2r2b.13_6	15078	-0.0053834	-0.015924	0.0043975	0.88955	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6	15078	-0.011871	-0.033078	0.0094364	0.8958	1	1
DropViz_HC_level2	Neurogenesis_Sox4_Gad2.13_4	15078	-0.004028	-0.012791	0.003073	0.90503	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7	15078	-0.012077	-0.033711	0.0090043	0.91007	1	1
DropViz_HC_level2	Neuron_Slc17a6_Grp.2_7	15078	-0.011858	-0.033	0.0087414	0.91252	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Sema3c.3_10	15078	-0.013632	-0.038303	0.0089859	0.93536	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fibcd1-Fos.5_8	15078	-0.012662	-0.035884	0.0082484	0.9376	1	1
DropViz_HC_level2	Neuron_Slc17a7_Fezf2-Efna5.5_14	15078	-0.013756	-0.038004	0.0088505	0.93993	1	1
DropViz_HC_level2	Neuron_Slc17a6_Lhx1.14_1	15078	-0.011145	-0.031103	0.0066608	0.95285	1	1
DropViz_HC_level2	Neuron_Slc17a7_FIbcd1-Inhba.5_7	15078	-0.015545	-0.043296	0.0091404	0.95549	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Ajap1.3_11	15078	-0.012208	-0.034991	0.0070806	0.95764	1	1
DropViz_HC_level2	Neuron_Slc17a6_Nnat.2_4	15078	-0.012894	-0.03701	0.0073925	0.95943	1	1
DropViz_HC_level2	Neuron_Slc17a7_Dcn-Pou3f1.5_6	15078	-0.019326	-0.053475	0.0098495	0.97512	1	1
DropViz_HC_level2	Neuron_Slc17a7_Cbln1-Trps1.5_12	15078	-0.013885	-0.039695	0.007027	0.97591	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1	15078	-0.014614	-0.042108	0.0070395	0.98104	1	1
DropViz_HC_level2	Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4	15078	-0.0094375	-0.029531	0.0038594	0.99276	1	1
DropViz_HC_level2	Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2	15078	-0.022013	-0.061348	0.0082926	0.99602	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Pvalb-Cartpt.5_3	15078	0.018778	0.051641	0.0078345	0.0082759	0.7696587	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Vwf.12_2	15078	0.0091171	0.025153	0.0042429	0.015834	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Car4.12_1	15078	0.008745	0.023974	0.0045039	0.026101	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Mgp-Clu.14_2	15078	0.0080103	0.022555	0.0041728	0.027463	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Gkn3.12_4	15078	0.0076432	0.021316	0.0040525	0.029656	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Sncg.4_5	15078	0.0097959	0.028367	0.0059035	0.048535	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Crispld2.4_7	15078	0.010288	0.029333	0.0063571	0.052802	1	1
DropViz_PC_level2	Endothelial_Stalk_Flt1_Gm9946.12_3	15078	0.0070899	0.01918	0.0045794	0.060798	1	1
DropViz_PC_level2	Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.4_8	15078	0.010169	0.028359	0.0077785	0.095556	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119-Fos.11_3	15078	0.0032359	0.0098192	0.0024761	0.095641	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Inmt.14_5	15078	0.0036356	0.010955	0.003172	0.12588	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Pvalb-Nefm.5_2	15078	0.0077925	0.021268	0.0077076	0.15601	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Pvalb.3_9	15078	0.0079468	0.022018	0.0086785	0.17993	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Fos.6_2	15078	0.0046338	0.014047	0.0050614	0.17997	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Cspg5.10_1	15078	0.005042	0.013938	0.0058612	0.19484	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Pdyn.5_6	15078	0.0062443	0.017119	0.0078119	0.21206	1	1
DropViz_PC_level2	Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.4_4	15078	0.0046059	0.013196	0.0060603	0.22363	1	1
DropViz_PC_level2	Astrocyte_Gja1_Sparc.8_3	15078	0.0039441	0.010441	0.0052272	0.22527	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Prlr.6_7	15078	0.0058814	0.016597	0.0084165	0.24235	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Fos.1_9	15078	0.0057114	0.015961	0.0096507	0.27699	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Sez6.9_5	15078	0.0027444	0.0075405	0.0048938	0.28747	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Klk6.9_3	15078	0.0027102	0.0073905	0.0049512	0.29206	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Mgp-Penk.14_1	15078	0.002486	0.0067727	0.0048296	0.30337	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Cplx3-Egln3.4_3	15078	0.0033981	0.0096949	0.0071735	0.31786	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Crh.5_5	15078	0.002885	0.0081198	0.0068548	0.33693	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Lims2-Tmsb4x.10_4	15078	0.0016929	0.0050461	0.0043183	0.34752	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Ddit4l.2_1	15078	0.003935	0.010776	0.010283	0.35099	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Nnat.14_3	15078	0.0014154	0.0039649	0.0037149	0.3516	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Npnt.6_6	15078	0.0039201	0.010829	0.010621	0.35603	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Cplx3-Reln.4_1	15078	0.0027235	0.0075761	0.0083594	0.37229	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Cplx3-Npy.4_2	15078	0.0020336	0.005718	0.0073521	0.39105	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Tox.1_7	15078	0.0024704	0.0069041	0.010032	0.40274	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Tmsb4x.10_3	15078	0.0010822	0.0030576	0.0050336	0.41489	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Npnt.3_10	15078	0.001708	0.0047692	0.0088886	0.42381	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Nnat.6_4	15078	0.0010893	0.0031789	0.0064014	0.43244	1	1
DropViz_PC_level2	Neuron_Sc17a7_Sema3e-Onecut2.2_18	15078	0.0015104	0.0041709	0.010294	0.44168	1	1
DropViz_PC_level2	Neuron_Sc17a7_Crym.2_16	15078	0.001231	0.0033676	0.01006	0.45131	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Fos.13_2	15078	0.00029067	0.0008973	0.0027256	0.45754	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Ndst4.3_6	15078	0.00046115	0.0014056	0.0043686	0.45797	1	1
DropViz_PC_level2	Endothelial_Tip_Dcn_Coch.14_4	15078	0.00039921	0.0011083	0.0040821	0.46105	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Nnat.4_6	15078	-0.00024416	-0.00073755	0.0048806	0.51995	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Nefm.1_8	15078	-0.0011103	-0.0030769	0.010365	0.54265	1	1
DropViz_PC_level2	Astrocyte_Gja1_Igfbp2.8_1	15078	-0.00071215	-0.0018629	0.0054361	0.55211	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Ctps.9_1	15078	-0.00088418	-0.0023643	0.0052763	0.56654	1	1
DropViz_PC_level2	Astrocyte_Gja1_Myoc.8_2	15078	-0.00093679	-0.0024399	0.0054627	0.56808	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Shisa8.6_1	15078	-0.0019329	-0.0053335	0.010541	0.57275	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Rorb-Pcdh20.2_10	15078	-0.0023075	-0.0063701	0.010602	0.58614	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Kcnj8-Abcc9.13_4	15078	-0.0007689	-0.0023473	0.0033256	0.59142	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Il33.9_4	15078	-0.0013803	-0.0036691	0.0056432	0.59661	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Fos.2_4	15078	-0.0026813	-0.0073981	0.0092741	0.61375	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119.11_1	15078	-0.0015964	-0.0042788	0.00541	0.61603	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Cabp7.6_5	15078	-0.0029702	-0.0081935	0.0099561	0.61727	1	1
DropViz_PC_level2	Microglia_C1qb_Tmem119-Junb.11_4	15078	-0.0010044	-0.0028217	0.0025503	0.65315	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Pvalb-Unc5b.5_1	15078	-0.0017968	-0.0055175	0.0040521	0.67127	1	1
DropViz_PC_level2	Macrophage_C1qb_Mrc1.11_2	15078	-0.0017166	-0.0049347	0.0038486	0.6722	1	1
DropViz_PC_level2	Neuron_Sc17a7_Fermt1.2_12	15078	-0.0046848	-0.012903	0.0096793	0.6858	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Sst-Nr2f2.5_7	15078	-0.0025275	-0.0074612	0.0051822	0.68713	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a8_Syt6-Lancl3.1_2	15078	-0.0029375	-0.0087398	0.0052557	0.71189	1	1
DropViz_PC_level2	Mural_Acta2Rgs5Rgs5.13_3	15078	-0.0023369	-0.0065518	0.0041671	0.71253	1	1
DropViz_PC_level2	Neuron_Gad1Gad2_Synpr-Pcdh11x.4_9	15078	-0.004287	-0.011992	0.0075804	0.71414	1	1
DropViz_PC_level2	Neuron_Gad1Gad2-Th_Nr4a2.5_4	15078	-0.0026033	-0.0078969	0.0043736	0.72415	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Calb1-Rorb-Il1rapl2.2_13	15078	-0.0069544	-0.019143	0.011326	0.7304	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2-Rasd1.6_3	15078	-0.0053434	-0.015225	0.0081553	0.74382	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Acta2.13_1	15078	-0.0029158	-0.0080139	0.0043639	0.74798	1	1
DropViz_PC_level2	Polydendrocyte_Tnr_Dlx1.10_2	15078	-0.0024868	-0.0074858	0.0035947	0.75546	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Ptgfr.3_7	15078	-0.0025875	-0.0081832	0.0035555	0.76661	1	1
DropViz_PC_level2	Oligodendrocyte_Tfr_Tmem2.9_2	15078	-0.002565	-0.007715	0.0035118	0.76743	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Dditl.3_2	15078	-0.0066457	-0.01863	0.0087977	0.77499	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Tcerg1l.3_4	15078	-0.0077287	-0.021392	0.010158	0.77663	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Tshz2-Nrep.1_3	15078	-0.0078567	-0.021891	0.0098495	0.78746	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Sla.1_4	15078	-0.0088983	-0.024658	0.010512	0.80134	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Lpl.2_5	15078	-0.0088566	-0.024226	0.010457	0.80149	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Tshz2.2_2	15078	-0.00991	-0.027388	0.010788	0.82085	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3	15078	-0.0066983	-0.019189	0.0072773	0.82132	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Otof.2_6	15078	-0.0094684	-0.025888	0.0096768	0.83607	1	1
DropViz_PC_level2	Neuron_Sc17a7_Rorb-Gpr83.2_11	15078	-0.011078	-0.030492	0.011079	0.84131	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Fezf2-Htr2c.7_2	15078	-0.0089418	-0.024868	0.0088522	0.84377	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Tshz2-Syt2.3_8	15078	-0.0083213	-0.023161	0.0082033	0.84479	1	1
DropViz_PC_level2	Neuron_Sc17a7_Rorb-BC006965.2_9	15078	-0.01066	-0.029432	0.010505	0.84489	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Lpl-Penk.2_7	15078	-0.010083	-0.027741	0.0092477	0.86221	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a8_Fezf2-Slc17a8.7_1	15078	-0.0093193	-0.026223	0.0083773	0.86702	1	1
DropViz_PC_level2	Neuron_Sc17a7_Oprk1.2_15	15078	-0.0091645	-0.025565	0.0080103	0.8737	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-C1ql2.3_3	15078	-0.011187	-0.031068	0.0094053	0.88286	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Cbln1.3_1	15078	-0.011248	-0.031269	0.0090033	0.89422	1	1
DropViz_PC_level2	Mural_Acta2Rgs5_Abcc9.13_5	15078	-0.0039168	-0.012338	0.0028824	0.9129	1	1
DropViz_PC_level2	Neuron_Slc17a7_Bcl6-Fos.3_5	15078	-0.012438	-0.034575	0.0089209	0.91837	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Cplx3.1_1	15078	-0.012327	-0.034572	0.0085141	0.92616	1	1
DropViz_PC_level2	Neuron_Sc17a7_Sema3e-Nnat.2_17	15078	-0.015966	-0.043996	0.010995	0.92676	1	1
DropViz_PC_level2	Neuron_Sc17a7_Tshz2-Smoc1.2_3	15078	-0.013503	-0.037826	0.0087219	0.9392	1	1
DropViz_PC_level2	Neuron_Slc17a7-Slc17a6_Tshz2.2_14	15078	-0.018695	-0.051508	0.011363	0.95003	1	1
DropViz_PC_level2	Neuron_Sc17a7_Calb1-Lpl-Cadm2.2_8	15078	-0.010897	-0.031099	0.0058358	0.96905	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Slc24a2.1_6	15078	-0.010855	-0.031411	0.0057767	0.96987	1	1
DropViz_PC_level2	Neuron_Slc17a7_Syt6-Nnat.1_5	15078	-0.016649	-0.047324	0.0078462	0.98307	1	1
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	15078	0.011675	0.032157	0.0064022	0.034122	1	1
DropViz_SN_level2	Neuron_Th_Cadm2.4_6	15078	0.0050046	0.015281	0.0031078	0.053677	1	1
DropViz_SN_level2	Ependyma_Ccdc153.8_1	15078	0.0045411	0.014097	0.0028862	0.057825	1	1
