# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Mural_Rgs5Acta2_Cnn1.5_1            COVAR   15078   0.00029941   0.00080117    0.0046204      0.47417 Mural_Rgs5Acta2_Cnn1.5_1
Mural_Rgs5Acta2_Car4.5_2            COVAR   15078   -0.0003112  -0.00083013    0.0048926      0.52536 Mural_Rgs5Acta2_Car4.5_2
Endothelial_Tip_Dcn.6_1             COVAR   15078   -0.0014327   -0.0039994    0.0041244      0.63584 Endothelial_Tip_Dcn.6_1
Endothelial_Tip_Dcn_Nenf.6_2        COVAR   15078   0.00054901     0.001561    0.0037589      0.44194 Endothelial_Tip_Dcn_Nenf.6_2
Macrophage_C1qb_Mrc1.7_1            COVAR   15078    0.0022007    0.0063377    0.0036332      0.27236 Macrophage_C1qb_Mrc1.7_1
Microglia_C1qb_Tmem119.7_2          COVAR   15078   -0.0077977     -0.02191    0.0044244      0.96099 Microglia_C1qb_Tmem119.7_2
Oligodendrocyte_Trf_Klk6.8_1        COVAR   15078    0.0022608    0.0060328    0.0054423      0.33892 Oligodendrocyte_Trf_Klk6.8_1
Oligodendrocyte_Trf_Il33.8_2        COVAR   15078   -0.0002336  -0.00061356    0.0062533       0.5149 Oligodendrocyte_Trf_Il33.8_2
Oligodendrocyte_Trf_Ctps.8_3        COVAR   15078    0.0033083    0.0088158    0.0057673      0.28311 Oligodendrocyte_Trf_Ctps.8_3
Oligodendrocyte_Trf_Ndrg2.8_4       COVAR   15078   -0.0020707   -0.0054728     0.005918      0.63679 Oligodendrocyte_Trf_Ndrg2.8_4
Oligodendrocyte_Trf_Ndrg2.9_1       COVAR   15078    0.0013937    0.0035591    0.0049223      0.38854 Oligodendrocyte_Trf_Ndrg2.9_1
