# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a6_Lhx1.14_1             COVAR   15078    -0.011145    -0.031103    0.0066608      0.95285 Neuron_Slc17a6_Lhx1.14_1
Endothelial_Stalk_Flt1_Cdkn2...      COVAR   15078    0.0070823     0.019135    0.0043074     0.050078 Endothelial_Stalk_Flt1_Cdkn2b.15_1
Endothelial_Stalk_Flt1_Lcn2....      COVAR   15078    0.0051663     0.014613    0.0037133     0.082079 Endothelial_Stalk_Flt1_Lcn2.15_2
Mural_Rgs5Acta2_Cnn1.16_1            COVAR   15078   -0.0029838   -0.0080442    0.0043593      0.75315 Mural_Rgs5Acta2_Cnn1.16_1
Mural_Rgs5Acta2_Ccnd1.16_2           COVAR   15078    0.0021611    0.0060084    0.0040845      0.29837 Mural_Rgs5Acta2_Ccnd1.16_2
Mural_Rgs5Acta2_Kcnj8.16_3           COVAR   15078    0.0025055    0.0073079    0.0036797      0.24797 Mural_Rgs5Acta2_Kcnj8.16_3
Mural_Rgs5Acta2_Col3a1.16_4          COVAR   15078   -0.0015099   -0.0047091    0.0028377      0.70267 Mural_Rgs5Acta2_Col3a1.16_4
Endothelial_Tip_Dcn_Rbp4.17_1        COVAR   15078    0.0023758     0.006501    0.0040643      0.27943 Endothelial_Tip_Dcn_Rbp4.17_1
Endothelial_Tip_Dcn_Agt.17_2         COVAR   15078    0.0028681    0.0085349    0.0029504      0.16551 Endothelial_Tip_Dcn_Agt.17_2
Endothelial_Tip_Dcn_Mgp.17_3         COVAR   15078    0.0045078     0.012999    0.0035894      0.10459 Endothelial_Tip_Dcn_Mgp.17_3
Endothelial_Tip_Dcn_Il33.17_4        COVAR   15078     0.002888     0.008476    0.0033657      0.19543 Endothelial_Tip_Dcn_Il33.17_4
Neuron_Slc17a7_Cbln4.2_1             COVAR   15078   -0.0021977   -0.0062416    0.0079689      0.60864 Neuron_Slc17a7_Cbln4.2_1
Neuron_Slc17a6_Htr1a.2_2             COVAR   15078    0.0020483    0.0058314    0.0075198      0.39266 Neuron_Slc17a6_Htr1a.2_2
Neuron_Slc17a6_Nts.2_3               COVAR   15078    0.0014849     0.004273     0.006858       0.4143 Neuron_Slc17a6_Nts.2_3
Neuron_Slc17a6_Nnat.2_4              COVAR   15078    -0.012894     -0.03701    0.0073925      0.95943 Neuron_Slc17a6_Nnat.2_4
Neuron_Slc17a6_Nell1.2_5             COVAR   15078   -0.0035866   -0.0099616    0.0089974      0.65491 Neuron_Slc17a6_Nell1.2_5
Neuron_Slc17a6_Nefm.2_6              COVAR   15078   -0.0038568    -0.010708    0.0089958      0.66594 Neuron_Slc17a6_Nefm.2_6
Neuron_Slc17a6_Grp.2_7               COVAR   15078    -0.011858       -0.033    0.0087414      0.91252 Neuron_Slc17a6_Grp.2_7
Neuron_Slc17a7-Slc17a6_Nxph3...3     COVAR   15078    -0.014614    -0.042108    0.0070395      0.98104 Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1
Neuron_Slc17a7_Nxph3-Sema3c....      COVAR   15078    -0.013632    -0.038303    0.0089859      0.93536 Neuron_Slc17a7_Nxph3-Sema3c.3_10
Neuron_Slc17a7_Nxph3-Ajap1.3...      COVAR   15078    -0.012208    -0.034991    0.0070806      0.95764 Neuron_Slc17a7_Nxph3-Ajap1.3_11
Neuron_Slc17a7-Slc17a6_Nxph3...1     COVAR   15078    -0.022013    -0.061348    0.0082926      0.99602 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2
Neuron_Slc17a7-Slc17a6_Nxph3...2     COVAR   15078   -0.0030605   -0.0085573    0.0081192      0.64689 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3
Neuron_Slc17a7_Nxph3-Hpcal1-...2     COVAR   15078   -0.0094375    -0.029531    0.0038594      0.99276 Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4
