# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2-Th_Nr4a2.2_10       COVAR   15085     0.013866     0.038701    0.0070363     0.024395 Neuron_Gad1Gad2-Th_Nr4a2.2_10
Neuron_Gad1Gad2_Sst-Pdyn.2_2        COVAR   15085    0.0087678     0.024162    0.0075549      0.12292 Neuron_Gad1Gad2_Sst-Pdyn.2_2
Neuron_Gad1Gad2_Sst-Calb2.2_3       COVAR   15085    0.0069084     0.019484    0.0070771       0.1645 Neuron_Gad1Gad2_Sst-Calb2.2_3
Neuron_Gad1Gad2_Sst-Crh.2_4         COVAR   15085     0.013937     0.038526     0.007834      0.03763 Neuron_Gad1Gad2_Sst-Crh.2_4
Neuron_Gad1Gad2_Sst-Nr2f2.2_5       COVAR   15085    0.0093695     0.026078    0.0074619      0.10463 Neuron_Gad1Gad2_Sst-Nr2f2.2_5
Neuron_Gad1Gad2_Pvalb-Unc5b....     COVAR   15085     0.010744     0.030887    0.0060094     0.036914 Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
Neuron_Gad1Gad2_Pvalb.2_7           COVAR   15085       0.0134     0.036764    0.0080495        0.048 Neuron_Gad1Gad2_Pvalb.2_7
Neuron_Gad1Gad2_Pvalb-Nefm.2...     COVAR   15085     0.015642     0.042857    0.0074229     0.017556 Neuron_Gad1Gad2_Pvalb-Nefm.2_8
Neuron_Gad1Gad2_Pvalb-Necab1...     COVAR   15085     0.018916     0.051633    0.0081898      0.01046 Neuron_Gad1Gad2_Pvalb-Necab1.2_9
Neuron_Slc17a7_Syt6-Sema5a.3...     COVAR   15085      0.02744     0.075302    0.0094956    0.0019305 Neuron_Slc17a7_Syt6-Sema5a.3_1
Neuron_Slc17a7-Slc17a8_Syt6-...     COVAR   15085     0.016977     0.047222     0.008403     0.021685 Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
Neuron_Slc17a7_Syt6-Bdnf.3_11       COVAR   15085     0.015453     0.044756    0.0063931    0.0078261 Neuron_Slc17a7_Syt6-Bdnf.3_11
Neuron_Slc17a7_Syt6-Kit.3_12        COVAR   15085      0.03286      0.09087    0.0095257   0.00028156 Neuron_Slc17a7_Syt6-Kit.3_12
Neuron_Slc17a7_Syt6-Fos.3_13        COVAR   15085     0.021962      0.06127    0.0088268    0.0064261 Neuron_Slc17a7_Syt6-Fos.3_13
Neuron_Slc17a7_Syt6-Etv1.3_2        COVAR   15085     0.022253     0.062782    0.0081942    0.0033109 Neuron_Slc17a7_Syt6-Etv1.3_2
Neuron_Slc17a7_Syt6-Efna5.3_3       COVAR   15085     0.031715     0.087043     0.009488   0.00041594 Neuron_Slc17a7_Syt6-Efna5.3_3
Neuron_Slc17a7_Syt6-Cyp26b1....     COVAR   15085     0.022509     0.062036    0.0092659    0.0075723 Neuron_Slc17a7_Syt6-Cyp26b1.3_4
Neuron_Slc17a7_Syt6-Slc30a3....     COVAR   15085     0.021788     0.060004    0.0087919    0.0066089 Neuron_Slc17a7_Syt6-Slc30a3.3_5
Neuron_Slc17a7_Syt6-Slc24a2....     COVAR   15085      0.02073     0.057845    0.0065366   0.00076036 Neuron_Slc17a7_Syt6-Slc24a2.3_6
Neuron_Slc17a7_Syt6-Lypd1.3_7       COVAR   15085     0.029845     0.082106    0.0094403   0.00078672 Neuron_Slc17a7_Syt6-Lypd1.3_7
NeuronSlc17a7-Slc17a6_Syt6-N...     COVAR   15085     0.019941      0.05512    0.0094535     0.017466 NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
Neuron_Slc17a7_Syt6-Sema3c.3...     COVAR   15085     0.022301     0.061628    0.0091718    0.0075242 Neuron_Slc17a7_Syt6-Sema3c.3_9
Neuron_Slc17a6-Slc17a7-Slc17...     COVAR   15085   0.00042452     0.001166    0.0094447      0.48207 Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
Neuron_Slc17a6-Slc17a7_Fezf2...     COVAR   15085     0.011464      0.03259    0.0070851     0.052841 Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
Neuron_Slc17a6-Slc17a7_Nr4a2...     COVAR   15085     0.016046     0.043904    0.0089993     0.037303 Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
Neuron_Slc17a7_Nptxr-Calb1.6...     COVAR   15085     0.031255     0.084963    0.0091499   0.00031878 Neuron_Slc17a7_Nptxr-Calb1.6_1
Neuron_Slc17a7_Nptxr-Ndst4.6...     COVAR   15085     0.027479     0.075789    0.0087747   0.00087083 Neuron_Slc17a7_Nptxr-Ndst4.6_2
